LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1735118512.314997,1046032.000,36766,4,EM,1,100,PS
1735118512.364997,1046082.000,36798,4,EM,1,100,RS
1735118512.414998,1046132.000,36798,4,EM,1,100,RB
1735118512.464998,1046182.000,36798,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118512.514998,1046232.000,36798,4,EM,1,100,PS
1735118512.565248,1046282.250,36832,4,EM,1,100,RS
1735118512.615498,1046332.500,36832,4,EM,1,100,RB
1735118512.665748,1046382.750,36832,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118512.715998,1046433.000,36832,4,EM,1,100,PS
1735118512.766748,1046483.750,36865,4,EM,1,100,RS
1735118512.817498,1046534.500,36865,4,EM,1,100,RB
1735118512.868248,1046585.250,36865,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118512.918998,1046636.000,36865,4,EM,1,100,PS
1735118512.970248,1046687.250,36899,4,EM,1,100,RS
1735118513.021498,1046738.500,36899,4,EM,1,100,RB
1735118513.072748,1046789.750,36899,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118513.123998,1046841.000,36899,4,EM,1,100,PS
1735118513.174249,1046891.250,36931,4,EM,1,100,RS
1735118513.224499,1046941.500,36931,4,EM,1,100,RB
1735118513.274749,1046991.750,36931,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118513.324999,1047042.000,36931,4,EM,1,100,PS
1735118513.375249,1047092.250,36964,4,EM,1,100,RS
1735118513.425499,1047142.500,36964,4,EM,1,100,RB
1735118513.475749,1047192.750,36964,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118513.525999,1047243.000,36964,4,EM,1,100,PS
1735118513.576249,1047293.250,37000,4,EM,1,100,RS
1735118513.626499,1047343.500,37000,4,EM,1,100,RB
1735118513.676749,1047393.750,37000,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118513.726999,1047444.000,37000,4,EM,1,100,PS
1735118513.789749,1047506.750,37031,4,EM,1,100,RS
1735118513.852499,1047569.500,37031,4,EM,1,100,RB
1735118513.915250,1047632.250,37031,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118513.978000,1047695.000,37031,4,EM,1,100,PS
1735118514.028750,1047745.750,37065,4,EM,1,100,RS
1735118514.079500,1047796.500,37065,4,EM,1,100,RB
1735118514.130250,1047847.250,37065,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118514.181000,1047898.000,37065,4,EM,1,100,PS
1735118514.231250,1047948.250,37097,4,EM,1,100,RS
1735118514.281500,1047998.500,37097,4,EM,1,100,RB
1735118514.331750,1048048.750,37097,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118514.382000,1048099.000,37097,4,EM,1,100,PS
1735118514.433000,1048150.000,37132,4,EM,1,100,RS
1735118514.484000,1048201.000,37132,4,EM,1,100,RB
1735118514.535001,1048252.000,37132,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118514.586001,1048303.000,37132,4,EM,1,100,PS
1735118514.636251,1048353.250,37164,4,EM,1,100,RS
1735118514.686501,1048403.500,37164,4,EM,1,100,RB
1735118514.736751,1048453.750,37164,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118514.787001,1048504.000,37164,4,EM,1,100,PS
1735118514.837251,1048554.250,37197,4,EM,1,100,RS
1735118514.887501,1048604.500,37197,4,EM,1,100,RB
1735118514.937751,1048654.750,37197,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118514.988001,1048705.000,37197,4,EM,1,100,PS
1735118515.038251,1048755.250,37229,4,EM,1,100,RS
1735118515.088501,1048805.500,37229,4,EM,1,100,RB
1735118515.138752,1048855.750,37229,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118515.189002,1048906.000,37229,4,EM,1,100,PS
1735118515.239252,1048956.250,37263,4,EM,1,100,RS
1735118515.289502,1049006.500,37263,4,EM,1,100,RB
1735118515.339752,1049056.750,37263,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118515.390002,1049107.000,37263,4,EM,1,100,PS
1735118515.440252,1049157.250,37296,4,EM,1,100,RS
1735118515.490502,1049207.500,37296,4,EM,1,100,RB
1735118515.540752,1049257.750,37296,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118515.591002,1049308.000,37296,4,EM,1,100,PS
1735118515.641252,1049358.250,37330,4,EM,1,100,RS
1735118515.691502,1049408.500,37330,4,EM,1,100,RB
1735118515.741752,1049458.750,37330,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118515.792002,1049509.000,37330,4,EM,1,100,PS
1735118515.842252,1049559.250,37364,4,EM,1,100,RS
1735118515.892503,1049609.500,37364,4,EM,1,100,RB
1735118515.942753,1049659.750,37364,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118515.993003,1049710.000,37364,4,EM,1,100,PS
1735118516.043253,1049760.250,37397,4,EM,1,100,RS
1735118516.093503,1049810.500,37397,4,EM,1,100,RB
1735118516.143753,1049860.750,37397,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118516.194003,1049911.000,37397,4,EM,1,100,PS
1735118516.244253,1049961.250,37433,4,EM,1,100,RS
1735118516.294503,1050011.500,37433,4,EM,1,100,RB
1735118516.344753,1050061.750,37433,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118516.395003,1050112.000,37433,4,EM,1,100,PS
1735118516.446003,1050163.000,37464,4,EM,1,100,RS
1735118516.497003,1050214.000,37464,4,EM,1,100,RB
1735118516.548003,1050265.000,37464,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118516.599004,1050316.000,37464,4,EM,1,100,PS
1735118516.649504,1050366.500,37498,4,EM,1,100,RS
1735118516.700004,1050417.000,37498,4,EM,1,100,RB
1735118516.750504,1050467.500,37498,4,EM,1,100,2024-12-25_16-21-47-852462.csv
