LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1735118521.491011,1055208.000,38274,3,PI,1,100,152406
1735118521.531011,1055248.000,38274,3,PI,1,100,152414
1735118521.571011,1055288.000,38274,3,PI,1,100,152361
1735118521.611011,1055328.000,38291,2,PI,1,100,152351
1735118521.651011,1055368.000,38291,2,PI,1,100,152404
1735118521.691011,1055408.000,38307,3,PI,1,100,152384
1735118521.731011,1055448.000,38307,3,PI,1,100,152350
1735118521.771011,1055488.000,38307,3,PI,1,100,152341
1735118521.811011,1055528.000,38324,3,PI,1,100,152333
1735118521.851011,1055568.000,38324,3,PI,1,100,152298
1735118521.891011,1055608.000,38324,3,PI,1,100,152306
1735118521.931011,1055648.000,38341,2,PI,1,100,152293
1735118521.971011,1055688.000,38341,2,PI,1,100,152260
1735118522.011011,1055728.000,38358,3,PI,1,100,152289
1735118522.051012,1055768.000,38358,3,PI,1,100,152298
1735118522.091012,1055808.000,38358,3,PI,1,100,152200
1735118522.131011,1055848.000,38374,2,PI,1,100,152207
1735118522.171012,1055888.000,38374,2,PI,1,100,152232
1735118522.211012,1055928.000,38392,2,PI,1,100,152221
1735118522.251012,1055968.000,38392,2,PI,1,100,152242
1735118522.295345,1056012.333,38408,3,PI,1,100,152269
1735118522.339679,1056056.667,38408,3,PI,1,100,152265
1735118522.384012,1056101.000,38408,3,PI,1,100,152267
1735118522.424012,1056141.000,38430,4,PI,1,100,152255
1735118522.464012,1056181.000,38430,4,PI,1,100,152277
1735118522.504012,1056221.000,38430,4,PI,1,100,152276
1735118522.544012,1056261.000,38430,4,PI,1,100,152297
1735118522.584012,1056301.000,38447,2,PI,1,100,152314
1735118522.624012,1056341.000,38447,2,PI,1,100,152317
1735118522.664346,1056381.333,38464,3,PI,1,100,152332
1735118522.704679,1056421.667,38464,3,PI,1,100,152376
1735118522.745013,1056462.000,38464,3,PI,1,100,152375
1735118522.784513,1056501.500,38480,2,PI,1,100,152327
1735118522.824013,1056541.000,38480,2,PI,1,100,152329
1735118522.864013,1056581.000,38498,3,PI,1,100,152327
1735118522.904013,1056621.000,38498,3,PI,1,100,152230
1735118522.944013,1056661.000,38498,3,PI,1,100,152110
1735118522.984013,1056701.000,38512,2,PI,1,100,152098
1735118523.024013,1056741.000,38512,2,PI,1,100,152074
1735118523.064013,1056781.000,38529,3,PI,1,100,152092
1735118523.104013,1056821.000,38529,3,PI,1,100,152069
1735118523.144013,1056861.000,38529,3,PI,1,100,152062
1735118523.184013,1056901.000,38546,3,PI,1,100,152021
1735118523.224013,1056941.000,38546,3,PI,1,100,152035
1735118523.264013,1056981.000,38546,3,PI,1,100,151978
1735118523.304013,1057021.000,38563,2,PI,1,100,151943
1735118523.344013,1057061.000,38563,2,PI,1,100,151981
1735118523.384013,1057101.000,38578,3,PI,1,100,152002
1735118523.424013,1057141.000,38578,3,PI,1,100,152038
1735118523.464014,1057181.000,38578,3,PI,1,100,152063
1735118523.504014,1057221.000,38597,2,PI,1,100,152080
1735118523.544014,1057261.000,38597,2,PI,1,100,152075
1735118523.584014,1057301.000,38613,3,PI,1,100,152085
1735118523.624014,1057341.000,38613,3,PI,1,100,152126
1735118523.664014,1057381.000,38613,3,PI,1,100,152131
1735118523.704014,1057421.000,38630,2,PI,1,100,152129
1735118523.744014,1057461.000,38630,2,PI,1,100,152155
1735118523.784014,1057501.000,38646,3,PI,1,100,152135
1735118523.824014,1057541.000,38646,3,PI,1,100,152138
