LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1735118510.252494,1043969.500,36444,2,PR,1,100,123727
1735118510.291994,1044009.000,36444,2,PR,1,100,123730
1735118510.331995,1044049.000,36462,3,PR,1,100,123737
1735118510.371994,1044089.000,36462,3,PR,1,100,123740
1735118510.411995,1044129.000,36462,3,PR,1,100,123729
1735118510.451995,1044169.000,36477,2,PR,1,100,123731
1735118510.491995,1044209.000,36477,2,PR,1,100,123749
1735118510.531995,1044249.000,36496,3,PR,1,100,123755
1735118510.571995,1044289.000,36496,3,PR,1,100,123762
1735118510.611995,1044329.000,36496,3,PR,1,100,123751
1735118510.651995,1044369.000,36515,2,PR,1,100,123753
1735118510.691995,1044409.000,36515,2,PR,1,100,123763
1735118510.731995,1044449.000,36531,3,PR,1,100,123770
1735118510.771995,1044489.000,36531,3,PR,1,100,123797
1735118510.811995,1044529.000,36531,3,PR,1,100,123773
1735118510.851995,1044569.000,36547,2,PR,1,100,123771
1735118510.891995,1044609.000,36547,2,PR,1,100,123798
1735118510.931995,1044649.000,36563,3,PR,1,100,123764
1735118510.971995,1044689.000,36563,3,PR,1,100,123777
1735118511.011996,1044729.000,36563,3,PR,1,100,123770
1735118511.051996,1044769.000,36580,3,PR,1,100,123759
1735118511.091995,1044809.000,36580,3,PR,1,100,123748
1735118511.131996,1044849.000,36580,3,PR,1,100,123749
1735118511.172496,1044889.500,36596,2,PR,1,100,123738
1735118511.212996,1044930.000,36596,2,PR,1,100,123734
1735118511.252662,1044969.667,36613,3,PR,1,100,123747
1735118511.292329,1045009.333,36613,3,PR,1,100,123749
1735118511.331996,1045049.000,36613,3,PR,1,100,123751
1735118511.378496,1045095.500,36630,2,PR,1,100,123792
1735118511.424996,1045142.000,36630,2,PR,1,100,123793
1735118511.464996,1045182.000,36647,2,PR,1,100,123803
1735118511.504996,1045222.000,36647,2,PR,1,100,123801
1735118511.544996,1045262.000,36664,3,PR,1,100,123814
1735118511.584996,1045302.000,36664,3,PR,1,100,123824
1735118511.624996,1045342.000,36664,3,PR,1,100,123787
1735118511.664996,1045382.000,36681,2,PR,1,100,123812
1735118511.704996,1045422.000,36681,2,PR,1,100,123790
1735118511.745330,1045462.333,36695,3,PR,1,100,123783
1735118511.785663,1045502.667,36695,3,PR,1,100,123796
1735118511.825997,1045543.000,36695,3,PR,1,100,123784
1735118511.865663,1045582.667,36713,3,PR,1,100,123785
1735118511.905330,1045622.333,36713,3,PR,1,100,123781
1735118511.944997,1045662.000,36713,3,PR,1,100,123768
1735118511.984997,1045702.000,36731,2,PR,1,100,123748
1735118512.024997,1045742.000,36731,2,PR,1,100,123785
1735118512.064997,1045782.000,36748,3,PR,1,100,123792
1735118512.104997,1045822.000,36748,3,PR,1,100,123785
1735118512.144997,1045862.000,36748,3,PR,1,100,123763
1735118512.184997,1045902.000,36769,4,PR,1,100,123753
1735118512.224997,1045942.000,36769,4,PR,1,100,123741
1735118512.264997,1045982.000,36769,4,PR,1,100,123733
1735118512.304997,1046022.000,36769,4,PR,1,100,123720
1735118512.344997,1046062.000,36785,2,PR,1,100,123716
1735118512.384997,1046102.000,36785,2,PR,1,100,123693
1735118512.424998,1046142.000,36800,3,PR,1,100,123683
1735118512.464998,1046182.000,36800,3,PR,1,100,123701
1735118512.504998,1046222.000,36800,3,PR,1,100,123690
1735118512.544998,1046262.000,36817,2,PR,1,100,123678
1735118512.584998,1046302.000,36817,2,PR,1,100,123675
1735118512.624998,1046342.000,36834,3,PR,1,100,123671
1735118512.664998,1046382.000,36834,3,PR,1,100,123640
1735118512.704998,1046422.000,36834,3,PR,1,100,123654
1735118512.744998,1046462.000,36852,3,PR,1,100,123646
1735118512.784998,1046502.000,36852,3,PR,1,100,123658
1735118512.824998,1046542.000,36852,3,PR,1,100,123650
1735118512.864998,1046582.000,36868,2,PR,1,100,123650
1735118512.904998,1046622.000,36868,2,PR,1,100,123631
1735118512.944998,1046662.000,36884,3,PR,1,100,123636
1735118512.984998,1046702.000,36884,3,PR,1,100,123639
1735118513.024998,1046742.000,36884,3,PR,1,100,123632
1735118513.065498,1046782.500,36901,2,PR,1,100,123584
1735118513.105999,1046823.000,36901,2,PR,1,100,123552
1735118513.145665,1046862.667,36917,3,PR,1,100,123552
1735118513.185332,1046902.333,36917,3,PR,1,100,123534
1735118513.224999,1046942.000,36917,3,PR,1,100,123517
1735118513.264999,1046982.000,36934,2,PR,1,100,123532
1735118513.304999,1047022.000,36934,2,PR,1,100,123513
1735118513.344999,1047062.000,36949,3,PR,1,100,123512
1735118513.384999,1047102.000,36949,3,PR,1,100,123515
1735118513.424999,1047142.000,36949,3,PR,1,100,123520
1735118513.464999,1047182.000,36968,2,PR,1,100,123511
1735118513.504999,1047222.000,36968,2,PR,1,100,123514
1735118513.544999,1047262.000,36985,3,PR,1,100,123512
1735118513.584999,1047302.000,36985,3,PR,1,100,123495
1735118513.624999,1047342.000,36985,3,PR,1,100,123499
1735118513.664999,1047382.000,37002,2,PR,1,100,123490
1735118513.704999,1047422.000,37002,2,PR,1,100,123505
