LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1735118512.984998,1046702.000,36895,3,GZ,1,100,2.563
1735118513.024998,1046742.000,36895,3,GZ,1,100,1.282
1735118513.065498,1046782.500,36912,2,GZ,1,100,-0.305
1735118513.105999,1046823.000,36912,2,GZ,1,100,1.678
1735118513.145665,1046862.667,36927,3,GZ,1,100,0.793
1735118513.185332,1046902.333,36927,3,GZ,1,100,0.336
1735118513.224999,1046942.000,36927,3,GZ,1,100,-0.275
1735118513.264999,1046982.000,36944,2,GZ,1,100,-0.488
1735118513.304999,1047022.000,36944,2,GZ,1,100,-0.580
1735118513.344999,1047062.000,36960,3,GZ,1,100,-1.038
1735118513.384999,1047102.000,36960,3,GZ,1,100,-1.068
1735118513.424999,1047142.000,36960,3,GZ,1,100,-1.404
1735118513.460666,1047177.667,36979,3,GZ,1,100,-0.671
1735118513.496332,1047213.333,36979,3,GZ,1,100,-0.275
1735118513.531999,1047249.000,36979,3,GZ,1,100,-0.763
1735118513.571499,1047288.500,36996,2,GZ,1,100,-0.916
1735118513.610999,1047328.000,36996,2,GZ,1,100,-0.244
1735118513.650999,1047368.000,37011,3,GZ,1,100,-0.397
1735118513.690999,1047408.000,37011,3,GZ,1,100,-0.183
1735118513.730999,1047448.000,37011,3,GZ,1,100,-0.427
1735118513.770999,1047488.000,37027,2,GZ,1,100,-0.244
1735118513.811000,1047528.000,37027,2,GZ,1,100,-0.153
1735118513.851000,1047568.000,37045,4,GZ,1,100,-0.183
1735118513.891000,1047608.000,37045,4,GZ,1,100,-0.763
1735118513.931000,1047648.000,37045,4,GZ,1,100,-0.671
1735118513.971000,1047688.000,37045,4,GZ,1,100,-0.519
1735118514.011000,1047728.000,37061,2,GZ,1,100,-0.244
1735118514.051000,1047768.000,37061,2,GZ,1,100,0.000
1735118514.091000,1047808.000,37078,3,GZ,1,100,-0.427
