LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1735118517.363005,1051080.000,37596,1,T1,1,100,36.277
1735118517.497005,1051214.000,37612,1,T1,1,100,36.262
1735118517.630005,1051347.000,37644,1,T1,1,100,36.220
1735118517.764005,1051481.000,37661,1,T1,1,100,36.308
1735118517.897006,1051614.000,37678,1,T1,1,100,36.452
1735118518.030006,1051747.000,37709,1,T1,1,100,36.338
1735118518.163006,1051880.000,37729,1,T1,1,100,36.430
1735118518.297006,1052014.000,37745,1,T1,1,100,36.328
1735118518.430006,1052147.000,37762,1,T1,1,100,36.177
1735118518.563006,1052280.000,37794,1,T1,1,100,36.254
1735118518.697007,1052414.000,37810,1,T1,1,100,36.323
1735118518.830007,1052547.000,37827,1,T1,1,100,36.352
1735118518.963007,1052680.000,37859,1,T1,1,100,36.436
1735118519.097007,1052814.000,37875,1,T1,1,100,36.260
1735118519.230007,1052947.000,37893,1,T1,1,100,36.290
1735118519.363008,1053080.000,37924,1,T1,1,100,36.267
1735118519.497008,1053214.000,37940,1,T1,1,100,36.328
1735118519.630008,1053347.000,37958,1,T1,1,100,36.284
1735118519.763008,1053480.000,37974,1,T1,1,100,36.265
1735118519.897008,1053614.000,38008,1,T1,1,100,36.398
1735118520.030009,1053747.000,38025,1,T1,1,100,36.350
1735118520.163009,1053880.000,38043,1,T1,1,100,36.258
1735118520.297009,1054014.000,38077,1,T1,1,100,36.182
1735118520.430009,1054147.000,38094,1,T1,1,100,36.327
1735118520.563009,1054280.000,38111,1,T1,1,100,36.212
1735118520.697010,1054414.000,38144,1,T1,1,100,36.234
1735118520.830010,1054547.000,38161,1,T1,1,100,36.314
1735118520.963010,1054680.000,38178,1,T1,1,100,36.313
1735118521.097010,1054814.000,38211,1,T1,1,100,36.313
1735118521.230010,1054947.000,38229,1,T1,1,100,36.348
1735118521.363010,1055080.000,38247,1,T1,1,100,36.257
1735118521.496011,1055213.000,38279,1,T1,1,100,36.324
1735118521.630011,1055347.000,38296,1,T1,1,100,36.282
1735118521.763011,1055480.000,38312,1,T1,1,100,36.264
1735118521.896011,1055613.000,38346,1,T1,1,100,36.327
1735118522.030011,1055747.000,38363,1,T1,1,100,36.390
1735118522.163012,1055880.000,38379,1,T1,1,100,36.275
1735118522.296012,1056013.000,38413,1,T1,1,100,36.225
1735118522.429012,1056146.000,38435,1,T1,1,100,36.275
1735118522.563012,1056280.000,38452,1,T1,1,100,36.261
1735118522.696012,1056413.000,38469,1,T1,1,100,36.290
1735118522.830013,1056547.000,38485,1,T1,1,100,36.338
1735118522.963013,1056680.000,38517,1,T1,1,100,36.359
1735118523.096013,1056813.000,38534,1,T1,1,100,36.333
1735118523.230013,1056947.000,38551,1,T1,1,100,36.321
1735118523.363013,1057080.000,38568,1,T1,1,100,36.352
1735118523.496014,1057213.000,38602,1,T1,1,100,36.223
1735118523.630014,1057347.000,38618,1,T1,1,100,36.380
1735118523.763014,1057480.000,38635,1,T1,1,100,36.448
1735118523.896014,1057613.000,38669,1,T1,1,100,36.407
1735118524.029014,1057746.000,38685,1,T1,1,100,36.389
1735118524.163015,1057880.000,38702,1,T1,1,100,36.381
1735118524.296015,1058013.000,38736,1,T1,1,100,36.307
1735118524.429015,1058146.000,38752,1,T1,1,100,36.239
1735118524.563015,1058280.000,38772,1,T1,1,100,36.245
1735118524.696015,1058413.000,38803,1,T1,1,100,36.248
1735118524.829015,1058546.000,38819,1,T1,1,100,36.214
1735118524.963016,1058680.000,38837,1,T1,1,100,36.376
1735118525.096016,1058813.000,38868,1,T1,1,100,36.234
1735118525.229016,1058946.000,38887,1,T1,1,100,36.172
1735118525.363016,1059080.000,38904,1,T1,1,100,36.216
1735118525.496017,1059213.000,38920,1,T1,1,100,36.200
1735118525.629017,1059346.000,38952,1,T1,1,100,36.335
1735118525.763017,1059480.000,38969,1,T1,1,100,36.251
1735118525.896017,1059613.000,38988,1,T1,1,100,36.251
1735118526.029017,1059746.000,39019,1,T1,1,100,36.215
1735118526.162017,1059879.000,39036,1,T1,1,100,36.199
