LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1735118515.598002,1049315.000,37308,3,GX,1,100,0.366
1735118515.638002,1049355.000,37324,2,GX,1,100,1.617
1735118515.678002,1049395.000,37324,2,GX,1,100,1.892
1735118515.718002,1049435.000,37341,3,GX,1,100,0.427
1735118515.758002,1049475.000,37341,3,GX,1,100,0.244
1735118515.798002,1049515.000,37341,3,GX,1,100,0.580
1735118515.833336,1049550.333,37358,3,GX,1,100,0.153
1735118515.868669,1049585.667,37358,3,GX,1,100,-0.366
1735118515.904003,1049621.000,37358,3,GX,1,100,0.183
1735118515.944003,1049661.000,37375,2,GX,1,100,0.916
1735118515.984003,1049701.000,37375,2,GX,1,100,-0.275
1735118516.024003,1049741.000,37391,3,GX,1,100,-0.885
1735118516.064003,1049781.000,37391,3,GX,1,100,-0.732
1735118516.104003,1049821.000,37391,3,GX,1,100,1.801
1735118516.144003,1049861.000,37408,2,GX,1,100,0.793
1735118516.184003,1049901.000,37408,2,GX,1,100,-0.488
1735118516.224003,1049941.000,37427,3,GX,1,100,0.702
1735118516.264003,1049981.000,37427,3,GX,1,100,-1.282
1735118516.304003,1050021.000,37427,3,GX,1,100,-1.129
1735118516.344003,1050061.000,37442,2,GX,1,100,0.305
1735118516.384003,1050101.000,37442,2,GX,1,100,-1.465
1735118516.424003,1050141.000,37458,3,GX,1,100,-0.488
1735118516.464003,1050181.000,37458,3,GX,1,100,0.702
1735118516.504004,1050221.000,37458,3,GX,1,100,1.770
1735118516.544003,1050261.000,37476,3,GX,1,100,1.617
1735118516.584003,1050301.000,37476,3,GX,1,100,-0.214
