LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1734686984.666287,1261099.000,6948,1,PR,1,100,143707
1734686984.706286,1261139.000,6959,3,PR,1,100,143708
1734686984.746285,1261179.000,6959,3,PR,1,100,143702
1734686984.786284,1261219.000,6959,3,PR,1,100,143682
1734686984.826283,1261259.000,6976,3,PR,1,100,143668
1734686984.866283,1261299.000,6976,3,PR,1,100,143636
1734686984.906282,1261339.000,6976,3,PR,1,100,143638
1734686984.946281,1261379.000,6990,2,PR,1,100,143618
1734686984.986280,1261419.000,6990,2,PR,1,100,143599
1734686985.030613,1261463.333,7008,3,PR,1,100,143591
1734686985.074945,1261507.667,7008,3,PR,1,100,143581
1734686985.119278,1261552.000,7008,3,PR,1,100,143578
1734686985.159277,1261592.000,7028,2,PR,1,100,143570
1734686985.199276,1261632.000,7028,2,PR,1,100,143546
1734686985.239275,1261672.000,7045,3,PR,1,100,143532
1734686985.279274,1261712.000,7045,3,PR,1,100,143535
1734686985.319274,1261752.000,7045,3,PR,1,100,143515
1734686985.359273,1261792.000,7061,2,PR,1,100,143524
1734686985.399272,1261832.000,7061,2,PR,1,100,143507
1734686985.439271,1261872.000,7077,3,PR,1,100,143460
1734686985.479270,1261912.000,7077,3,PR,1,100,143429
1734686985.519270,1261952.000,7077,3,PR,1,100,143408
1734686985.559269,1261992.000,7093,2,PR,1,100,143392
1734686985.599268,1262032.000,7093,2,PR,1,100,143399
1734686985.639267,1262072.000,7110,3,PR,1,100,143389
1734686985.679267,1262112.000,7110,3,PR,1,100,143367
1734686985.719266,1262152.000,7110,3,PR,1,100,143348
1734686985.759265,1262192.000,7126,2,PR,1,100,143355
1734686985.799264,1262232.000,7126,2,PR,1,100,143340
1734686985.839263,1262272.000,7142,3,PR,1,100,143338
1734686985.879263,1262312.000,7142,3,PR,1,100,143339
1734686985.919262,1262352.000,7142,3,PR,1,100,143345
1734686985.959261,1262392.000,7160,2,PR,1,100,143320
1734686985.999260,1262432.000,7160,2,PR,1,100,143324
1734686986.039259,1262472.000,7178,3,PR,1,100,143309
1734686986.079259,1262512.000,7178,3,PR,1,100,143326
1734686986.119258,1262552.000,7178,3,PR,1,100,143321
1734686986.159257,1262592.000,7196,2,PR,1,100,143304
1734686986.199256,1262632.000,7196,2,PR,1,100,143318
1734686986.239255,1262672.000,7211,3,PR,1,100,143294
1734686986.279255,1262712.000,7211,3,PR,1,100,143261
1734686986.319254,1262752.000,7211,3,PR,1,100,143261
1734686986.359253,1262792.000,7228,3,PR,1,100,143238
1734686986.399252,1262832.000,7228,3,PR,1,100,143238
1734686986.439251,1262872.000,7228,3,PR,1,100,143224
1734686986.479251,1262912.000,7245,2,PR,1,100,143229
1734686986.519250,1262952.000,7245,2,PR,1,100,143230
1734686986.559249,1262992.000,7261,3,PR,1,100,143203
1734686986.599248,1263032.000,7261,3,PR,1,100,143193
1734686986.639247,1263072.000,7261,3,PR,1,100,143163
1734686986.679247,1263112.000,7277,2,PR,1,100,143154
1734686986.719246,1263152.000,7277,2,PR,1,100,143132
1734686986.759245,1263192.000,7293,3,PR,1,100,143126
1734686986.799244,1263232.000,7293,3,PR,1,100,143118
1734686986.839244,1263272.000,7293,3,PR,1,100,143098
1734686986.879243,1263312.000,7310,2,PR,1,100,143065
1734686986.919242,1263352.000,7310,2,PR,1,100,143069
1734686986.959241,1263392.000,7326,3,PR,1,100,143054
1734686986.999240,1263432.000,7326,3,PR,1,100,143018
1734686987.039240,1263472.000,7326,3,PR,1,100,142993
1734686987.079239,1263512.000,7342,2,PR,1,100,142959
1734686987.119238,1263552.000,7342,2,PR,1,100,142936
1734686987.159237,1263592.000,7358,3,PR,1,100,142913
1734686987.199236,1263632.000,7358,3,PR,1,100,142903
1734686987.239236,1263672.000,7358,3,PR,1,100,142891
1734686987.279235,1263712.000,7375,2,PR,1,100,142896
1734686987.319234,1263752.000,7375,2,PR,1,100,142875
1734686987.359233,1263792.000,7392,3,PR,1,100,142866
1734686987.399232,1263832.000,7392,3,PR,1,100,142871
1734686987.439232,1263872.000,7392,3,PR,1,100,142881
1734686987.479231,1263912.000,7407,3,PR,1,100,142891
1734686987.519230,1263952.000,7407,3,PR,1,100,142868
1734686987.559229,1263992.000,7407,3,PR,1,100,142829
1734686987.599228,1264032.000,7423,2,PR,1,100,142815
1734686987.639228,1264072.000,7423,2,PR,1,100,142809
1734686987.679227,1264112.000,7441,3,PR,1,100,142786
1734686987.719226,1264152.000,7441,3,PR,1,100,142780
1734686987.759225,1264192.000,7441,3,PR,1,100,142790
1734686987.799225,1264232.000,7457,2,PR,1,100,142766
1734686987.839224,1264272.000,7457,2,PR,1,100,142745
1734686987.879223,1264312.000,7473,3,PR,1,100,142724
1734686987.919222,1264352.000,7473,3,PR,1,100,142720
1734686987.959221,1264392.000,7473,3,PR,1,100,142716
1734686987.999221,1264432.000,7489,2,PR,1,100,142709
1734686988.039220,1264472.000,7489,2,PR,1,100,142708
1734686988.079219,1264512.000,7506,3,PR,1,100,142705
1734686988.119218,1264552.000,7506,3,PR,1,100,142693
1734686988.159217,1264592.000,7506,3,PR,1,100,142694
1734686988.199217,1264632.000,7522,2,PR,1,100,142681
1734686988.239216,1264672.000,7522,2,PR,1,100,142666
1734686988.279215,1264712.000,7539,3,PR,1,100,142649
1734686988.319214,1264752.000,7539,3,PR,1,100,142646
1734686988.359213,1264792.000,7539,3,PR,1,100,142641
1734686988.399213,1264832.000,7554,2,PR,1,100,142643
1734686988.439212,1264872.000,7554,2,PR,1,100,142633
1734686988.479211,1264912.000,7571,3,PR,1,100,142618
1734686988.519210,1264952.000,7571,3,PR,1,100,142614
1734686988.559209,1264992.000,7571,3,PR,1,100,142608
1734686988.599209,1265032.000,7589,2,PR,1,100,142599
1734686988.639208,1265072.000,7589,2,PR,1,100,142597
1734686988.679207,1265112.000,7607,3,PR,1,100,142568
1734686988.719206,1265152.000,7607,3,PR,1,100,142529
1734686988.759205,1265192.000,7607,3,PR,1,100,142496
1734686988.799205,1265232.000,7621,2,PR,1,100,142514
1734686988.839204,1265272.000,7621,2,PR,1,100,142502
1734686988.883536,1265316.333,7638,3,PR,1,100,142508
1734686988.927869,1265360.667,7638,3,PR,1,100,142512
1734686988.972201,1265405.000,7638,3,PR,1,100,142473
1734686989.012200,1265445.000,7655,2,PR,1,100,142457
1734686989.052200,1265485.000,7655,2,PR,1,100,142446
1734686989.092199,1265525.000,7672,3,PR,1,100,142457
1734686989.132198,1265565.000,7672,3,PR,1,100,142449
1734686989.172197,1265605.000,7672,3,PR,1,100,142447
1734686989.212196,1265645.000,7686,2,PR,1,100,142449
1734686989.252196,1265685.000,7686,2,PR,1,100,142473
