LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1734686984.798284,1261231.000,6957,1,SF,1,100,2.2846
1734686985.065279,1261498.000,7006,1,SF,1,100,2.2582
1734686985.398272,1261831.000,7059,1,SF,1,100,2.2321
1734686985.798264,1262231.000,7124,1,SF,1,100,2.2063
1734686986.131258,1262564.000,7176,1,SF,1,100,2.1807
1734686986.398252,1262831.000,7226,1,SF,1,100,2.1555
1734686986.731246,1263164.000,7275,1,SF,1,100,2.1306
1734686987.131238,1263564.000,7340,1,SF,1,100,2.1059
1734686987.398232,1263831.000,7390,1,SF,1,100,2.0816
1734686987.731226,1264164.000,7439,1,SF,1,100,2.0575
1734686988.064219,1264497.000,7487,1,SF,1,100,2.0337
1734686988.464211,1264897.000,7552,1,SF,1,100,2.0102
1734686988.731206,1265164.000,7605,1,SF,1,100,1.9869
1734686989.064199,1265497.000,7653,1,SF,1,100,1.9639
1734686989.464191,1265897.000,7718,1,SF,1,100,1.9412
1734686989.731186,1266164.000,7767,1,SF,1,100,1.9187
1734686990.131178,1266564.000,7827,1,SF,1,100,1.8965
1734686990.397173,1266830.000,7875,1,SF,1,100,1.8746
1734686990.731166,1267164.000,7926,1,SF,1,100,1.8529
1734686991.131158,1267564.000,7994,1,SF,1,100,1.8315
1734686991.464152,1267897.000,8045,1,SF,1,100,1.8103
1734686991.731147,1268164.000,8094,1,SF,1,100,1.7894
1734686992.064140,1268497.000,8142,1,SF,1,100,1.7687
1734686992.464132,1268897.000,8207,1,SF,1,100,1.7482
1734686992.731127,1269164.000,8260,1,SF,1,100,1.7280
1734686993.064120,1269497.000,8308,1,SF,1,100,1.7080
1734686993.397113,1269830.000,8359,1,SF,1,100,1.6882
1734686993.797106,1270230.000,8424,1,SF,1,100,1.6687
1734686994.064100,1270497.000,8474,1,SF,1,100,1.6494
1734686994.397094,1270830.000,8525,1,SF,1,100,1.6303
1734686994.797086,1271230.000,8590,1,SF,1,100,1.6115
1734686995.064080,1271497.000,8630,1,SF,1,100,1.5928
