LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1734686985.159277,1261592,7026,1,HR,1,100,82
1734686985.959261,1262392,7158,1,HR,1,100,80
1734686986.199256,1262632,7194,1,HR,1,100,118
1734686988.599209,1265032,7587,1,HR,1,100,97
1734686989.932182,1266365,7791,1,HR,1,100,86
1734686990.652168,1267085,7910,1,HR,1,100,85
1734686990.772166,1267205,7944,1,HR,1,100,177
1734686991.452152,1267885,8044,1,HR,1,100,158
1734686992.505131,1268938,8226,1,HR,1,100,135
1734686993.385114,1269818,8358,1,HR,1,100,120
1734686994.305095,1270738,8507,1,HR,1,100,108
1734686994.945083,1271378,8629,1,HR,1,100,105
1734686995.745067,1272178,8746,1,HR,1,100,98
1734686996.598050,1273031,8879,1,HR,1,100,92
1734686997.438033,1273871,9029,1,HR,1,100,88
1734686998.278017,1274711,9161,1,HR,1,100,84
1734686999.118000,1275551,9293,1,HR,1,100,81
1734686999.797986,1276231,9411,1,HR,1,100,83
1734687000.770967,1277204,9584,1,HR,1,100,78
1734687001.690949,1278124,9717,1,HR,1,100,75
1734687002.410934,1278844,9851,1,HR,1,100,77
1734687003.170919,1279604,9967,1,HR,1,100,78
1734687004.063902,1280497,10115,1,HR,1,100,75
1734687004.823887,1281257,10232,1,HR,1,100,76
1734687005.783868,1282217,10386,1,HR,1,100,73
1734687006.503853,1282937,10504,1,HR,1,100,75
1734687007.343837,1283777,10653,1,HR,1,100,75
1734687008.156821,1284590,10786,1,HR,1,100,75
1734687009.036803,1285470,10918,1,HR,1,100,73
1734687009.596792,1286030,11017,1,HR,1,100,81
1734687010.396776,1286830,11159,1,HR,1,100,79
1734687011.169761,1287603,11276,1,HR,1,100,79
1734687011.969745,1288403,11408,1,HR,1,100,78
1734687012.649731,1289083,11524,1,HR,1,100,81
1734687013.489715,1289923,11657,1,HR,1,100,79
1734687014.329698,1290763,11790,1,HR,1,100,77
1734687015.102683,1291536,11926,1,HR,1,100,77
1734687015.942666,1292376,12047,1,HR,1,100,76
1734687016.702651,1293136,12162,1,HR,1,100,77
1734687017.462636,1293896,12295,1,HR,1,100,77
1734687018.262620,1294696,12427,1,HR,1,100,77
1734687019.035604,1295469,12545,1,HR,1,100,77
1734687020.075584,1296509,12728,1,HR,1,100,73
1734687020.915567,1297349,12849,1,HR,1,100,73
1734687021.555554,1297989,12950,1,HR,1,100,77
1734687022.395538,1298829,13082,1,HR,1,100,76
1734687023.168523,1299602,13215,1,HR,1,100,77
1734687023.928507,1300362,13347,1,HR,1,100,77
1734687024.648493,1301082,13463,1,HR,1,100,79
