LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1734687047.445041,1323879.000,17197,2,AZ,1,100,0.149
1734687047.485040,1323919.000,17211,3,AZ,1,100,0.147
1734687047.525039,1323959.000,17211,3,AZ,1,100,0.139
1734687047.565038,1323999.000,17211,3,AZ,1,100,0.133
1734687047.605037,1324039.000,17228,2,AZ,1,100,0.135
1734687047.645037,1324079.000,17228,2,AZ,1,100,0.142
1734687047.685036,1324119.000,17245,3,AZ,1,100,0.140
1734687047.725035,1324159.000,17245,3,AZ,1,100,0.141
1734687047.765034,1324199.000,17245,3,AZ,1,100,0.130
1734687047.805033,1324239.000,17262,2,AZ,1,100,0.137
1734687047.845033,1324279.000,17262,2,AZ,1,100,0.146
1734687047.885032,1324319.000,17276,3,AZ,1,100,0.133
1734687047.925031,1324359.000,17276,3,AZ,1,100,0.137
1734687047.965030,1324399.000,17276,3,AZ,1,100,0.137
1734687048.005029,1324439.000,17294,2,AZ,1,100,0.140
1734687048.045029,1324479.000,17294,2,AZ,1,100,0.133
1734687048.085028,1324519.000,17312,3,AZ,1,100,0.130
1734687048.125027,1324559.000,17312,3,AZ,1,100,0.138
1734687048.165026,1324599.000,17312,3,AZ,1,100,0.136
1734687048.205025,1324639.000,17329,3,AZ,1,100,0.138
1734687048.245025,1324679.000,17329,3,AZ,1,100,0.128
1734687048.285024,1324719.000,17329,3,AZ,1,100,0.137
1734687048.325023,1324759.000,17344,2,AZ,1,100,0.156
1734687048.365022,1324799.000,17344,2,AZ,1,100,0.154
1734687048.400688,1324834.667,17361,3,AZ,1,100,0.111
1734687048.436354,1324870.333,17361,3,AZ,1,100,0.099
1734687048.472020,1324906.000,17361,3,AZ,1,100,0.160
1734687048.511686,1324945.667,17377,3,AZ,1,100,0.180
1734687048.551352,1324985.333,17377,3,AZ,1,100,0.164
1734687048.591018,1325025.000,17377,3,AZ,1,100,0.098
1734687048.631017,1325065.000,17394,2,AZ,1,100,0.087
1734687048.671016,1325105.000,17394,2,AZ,1,100,0.165
1734687048.711015,1325145.000,17411,3,AZ,1,100,0.164
1734687048.751015,1325185.000,17411,3,AZ,1,100,0.147
1734687048.791014,1325225.000,17411,3,AZ,1,100,0.141
1734687048.831013,1325265.000,17426,2,AZ,1,100,0.131
1734687048.871012,1325305.000,17426,2,AZ,1,100,0.132
1734687048.911011,1325345.000,17442,3,AZ,1,100,0.154
1734687048.951011,1325385.000,17442,3,AZ,1,100,0.178
1734687048.991010,1325425.000,17442,3,AZ,1,100,0.142
1734687049.031009,1325465.000,17460,2,AZ,1,100,0.110
1734687049.071008,1325505.000,17460,2,AZ,1,100,0.136
1734687049.111007,1325545.000,17476,3,AZ,1,100,0.165
1734687049.151007,1325585.000,17476,3,AZ,1,100,0.163
1734687049.191006,1325625.000,17476,3,AZ,1,100,0.125
1734687049.231005,1325665.000,17493,2,AZ,1,100,0.141
1734687049.271004,1325705.000,17493,2,AZ,1,100,0.154
1734687049.311004,1325745.000,17510,3,AZ,1,100,0.158
1734687049.351003,1325785.000,17510,3,AZ,1,100,0.163
1734687049.391002,1325825.000,17510,3,AZ,1,100,0.153
1734687049.431001,1325865.000,17527,3,AZ,1,100,0.144
1734687049.471000,1325905.000,17527,3,AZ,1,100,0.158
1734687049.511000,1325945.000,17527,3,AZ,1,100,0.158
1734687049.544499,1325978.500,17543,2,AZ,1,100,0.143
1734687049.577998,1326012.000,17543,2,AZ,1,100,0.138
1734687049.618331,1326052.333,17558,3,AZ,1,100,0.156
1734687049.658663,1326092.667,17558,3,AZ,1,100,0.165
1734687049.698996,1326133.000,17558,3,AZ,1,100,0.163
1734687049.738995,1326173.000,17577,3,AZ,1,100,0.174
1734687049.778994,1326213.000,17577,3,AZ,1,100,0.140
1734687049.818994,1326253.000,17577,3,AZ,1,100,0.165
1734687049.858493,1326292.500,17594,2,AZ,1,100,0.193
1734687049.897992,1326332.000,17594,2,AZ,1,100,0.160
1734687049.937991,1326372.000,17610,3,AZ,1,100,0.140
1734687049.977990,1326412.000,17610,3,AZ,1,100,0.155
1734687050.017990,1326452.000,17610,3,AZ,1,100,0.158
1734687050.058489,1326492.500,17630,2,AZ,1,100,0.156
1734687050.098988,1326533.000,17630,2,AZ,1,100,0.137
1734687050.138654,1326572.667,17644,3,AZ,1,100,0.156
1734687050.178320,1326612.333,17644,3,AZ,1,100,0.161
1734687050.217986,1326652.000,17644,3,AZ,1,100,0.138
1734687050.257985,1326692.000,17661,2,AZ,1,100,0.130
1734687050.297984,1326732.000,17661,2,AZ,1,100,0.142
1734687050.337983,1326772.000,17678,3,AZ,1,100,0.149
1734687050.377982,1326812.000,17678,3,AZ,1,100,0.154
1734687050.417982,1326852.000,17678,3,AZ,1,100,0.147
1734687050.457981,1326892.000,17695,2,AZ,1,100,0.154
1734687050.497980,1326932.000,17695,2,AZ,1,100,0.144
1734687050.537979,1326972.000,17709,3,AZ,1,100,0.151
1734687050.577978,1327012.000,17709,3,AZ,1,100,0.150
1734687050.617978,1327052.000,17709,3,AZ,1,100,0.139
1734687050.657977,1327092.000,17727,3,AZ,1,100,0.136
1734687050.697976,1327132.000,17727,3,AZ,1,100,0.128
1734687050.737975,1327172.000,17727,3,AZ,1,100,0.137
1734687050.775175,1327209.200,17746,5,AZ,1,100,0.143
1734687050.812374,1327246.400,17746,5,AZ,1,100,0.140
1734687050.849573,1327283.600,17746,5,AZ,1,100,0.151
1734687050.886772,1327320.800,17746,5,AZ,1,100,0.149
1734687050.923972,1327358.000,17746,5,AZ,1,100,0.142
1734687050.963971,1327398.000,17760,2,AZ,1,100,0.150
1734687051.003970,1327438.000,17760,2,AZ,1,100,0.135
1734687051.043969,1327478.000,17778,3,AZ,1,100,0.132
1734687051.083968,1327518.000,17778,3,AZ,1,100,0.133
1734687051.123968,1327558.000,17778,3,AZ,1,100,0.146
1734687051.164300,1327598.333,17794,3,AZ,1,100,0.159
1734687051.204633,1327638.667,17794,3,AZ,1,100,0.157
1734687051.244965,1327679.000,17794,3,AZ,1,100,0.147
1734687051.284631,1327718.667,17817,3,AZ,1,100,0.146
1734687051.324297,1327758.333,17817,3,AZ,1,100,0.144
1734687051.363963,1327798.000,17817,3,AZ,1,100,0.147
1734687051.403962,1327838.000,17835,3,AZ,1,100,0.140
1734687051.443961,1327878.000,17835,3,AZ,1,100,0.134
1734687051.483960,1327918.000,17835,3,AZ,1,100,0.136
1734687051.523960,1327958.000,17852,2,AZ,1,100,0.132
1734687051.563959,1327998.000,17852,2,AZ,1,100,0.137
1734687051.603958,1328038.000,17866,3,AZ,1,100,0.142
1734687051.643957,1328078.000,17866,3,AZ,1,100,0.151
1734687051.683956,1328118.000,17866,3,AZ,1,100,0.150
1734687051.724289,1328158.333,17884,3,AZ,1,100,0.155
1734687051.764621,1328198.667,17884,3,AZ,1,100,0.134
1734687051.804954,1328239.000,17884,3,AZ,1,100,0.129
1734687051.844453,1328278.500,17900,2,AZ,1,100,0.143
1734687051.883953,1328318.000,17900,2,AZ,1,100,0.150
1734687051.919619,1328353.667,17917,3,AZ,1,100,0.132
1734687051.955284,1328389.333,17917,3,AZ,1,100,0.140
1734687051.990950,1328425.000,17917,3,AZ,1,100,0.142
1734687052.030950,1328465.000,17932,2,AZ,1,100,0.142
1734687052.070949,1328505.000,17932,2,AZ,1,100,0.141
1734687052.110948,1328545.000,17949,3,AZ,1,100,0.122
1734687052.150947,1328585.000,17949,3,AZ,1,100,0.120
1734687052.190946,1328625.000,17949,3,AZ,1,100,0.143
1734687052.230946,1328665.000,17967,2,AZ,1,100,0.153
1734687052.270945,1328705.000,17967,2,AZ,1,100,0.145
1734687052.310944,1328745.000,17985,3,AZ,1,100,0.133
1734687052.350943,1328785.000,17985,3,AZ,1,100,0.145
1734687052.390943,1328825.000,17985,3,AZ,1,100,0.152
1734687052.430942,1328865.000,17999,3,AZ,1,100,0.131
1734687052.470941,1328905.000,17999,3,AZ,1,100,0.131
1734687052.510940,1328945.000,17999,3,AZ,1,100,0.137
1734687052.551439,1328985.500,18016,2,AZ,1,100,0.144
1734687052.591938,1329026.000,18016,2,AZ,1,100,0.133
1734687052.631604,1329065.667,18032,3,AZ,1,100,0.129
1734687052.671270,1329105.333,18032,3,AZ,1,100,0.132
1734687052.710936,1329145.000,18032,3,AZ,1,100,0.142
1734687052.751435,1329185.500,18050,2,AZ,1,100,0.146
1734687052.791934,1329226.000,18050,2,AZ,1,100,0.140
1734687052.831600,1329265.667,18065,3,AZ,1,100,0.135
1734687052.871266,1329305.333,18065,3,AZ,1,100,0.146
1734687052.910932,1329345.000,18065,3,AZ,1,100,0.140
1734687052.951431,1329385.500,18081,2,AZ,1,100,0.138
1734687052.991930,1329426.000,18081,2,AZ,1,100,0.132
1734687053.031930,1329466.000,18098,3,AZ,1,100,0.132
1734687053.071929,1329506.000,18098,3,AZ,1,100,0.139
1734687053.111928,1329546.000,18098,3,AZ,1,100,0.137
1734687053.146927,1329581.000,18117,3,AZ,1,100,0.134
1734687053.181927,1329616.000,18117,3,AZ,1,100,0.128
1734687053.216926,1329651.000,18117,3,AZ,1,100,0.133
1734687053.257259,1329691.333,18133,3,AZ,1,100,0.137
1734687053.297591,1329731.667,18133,3,AZ,1,100,0.144
1734687053.337924,1329772.000,18133,3,AZ,1,100,0.138
1734687053.377589,1329811.667,18151,3,AZ,1,100,0.130
1734687053.417255,1329851.333,18151,3,AZ,1,100,0.139
1734687053.456921,1329891.000,18151,3,AZ,1,100,0.142
1734687053.496921,1329931.000,18165,2,AZ,1,100,0.134
1734687053.536920,1329971.000,18165,2,AZ,1,100,0.124
1734687053.577252,1330011.333,18182,3,AZ,1,100,0.136
1734687053.617585,1330051.667,18182,3,AZ,1,100,0.138
1734687053.657917,1330092.000,18182,3,AZ,1,100,0.133
1734687053.697417,1330131.500,18199,2,AZ,1,100,0.136
1734687053.736916,1330171.000,18199,2,AZ,1,100,0.141
1734687053.776915,1330211.000,18218,3,AZ,1,100,0.135
1734687053.816914,1330251.000,18218,3,AZ,1,100,0.132
1734687053.856913,1330291.000,18218,3,AZ,1,100,0.140
1734687053.896913,1330331.000,18232,2,AZ,1,100,0.137
1734687053.936912,1330371.000,18232,2,AZ,1,100,0.143
1734687053.976911,1330411.000,18250,3,AZ,1,100,0.132
1734687054.016910,1330451.000,18250,3,AZ,1,100,0.134
1734687054.056909,1330491.000,18250,3,AZ,1,100,0.142
1734687054.096909,1330531.000,18266,2,AZ,1,100,0.132
1734687054.136908,1330571.000,18266,2,AZ,1,100,0.128
1734687054.176907,1330611.000,18283,3,AZ,1,100,0.135
1734687054.216906,1330651.000,18283,3,AZ,1,100,0.143
1734687054.256905,1330691.000,18283,3,AZ,1,100,0.125
1734687054.292571,1330726.667,18297,3,AZ,1,100,0.134
1734687054.328237,1330762.333,18297,3,AZ,1,100,0.136
1734687054.363903,1330798.000,18297,3,AZ,1,100,0.131
1734687054.403903,1330838.000,18315,2,AZ,1,100,0.129
1734687054.443902,1330878.000,18315,2,AZ,1,100,0.136
1734687054.483901,1330918.000,18333,3,AZ,1,100,0.137
1734687054.523900,1330958.000,18333,3,AZ,1,100,0.128
1734687054.563899,1330998.000,18333,3,AZ,1,100,0.132
1734687054.603899,1331038.000,18350,2,AZ,1,100,0.143
1734687054.643898,1331078.000,18350,2,AZ,1,100,0.132
1734687054.683897,1331118.000,18365,3,AZ,1,100,0.128
1734687054.723896,1331158.000,18365,3,AZ,1,100,0.133
1734687054.763895,1331198.000,18365,3,AZ,1,100,0.127
1734687054.803895,1331238.000,18382,2,AZ,1,100,0.129
1734687054.843894,1331278.000,18382,2,AZ,1,100,0.133
1734687054.883893,1331318.000,18398,3,AZ,1,100,0.133
1734687054.923892,1331358.000,18398,3,AZ,1,100,0.128
1734687054.963892,1331398.000,18398,3,AZ,1,100,0.132
1734687055.003891,1331438.000,18416,3,AZ,1,100,0.126
1734687055.043890,1331478.000,18416,3,AZ,1,100,0.130
1734687055.083889,1331518.000,18416,3,AZ,1,100,0.126
1734687055.123888,1331558.000,18433,2,AZ,1,100,0.133
1734687055.163888,1331598.000,18433,2,AZ,1,100,0.126
1734687055.203887,1331638.000,18449,3,AZ,1,100,0.125
1734687055.243886,1331678.000,18449,3,AZ,1,100,0.125
1734687055.283885,1331718.000,18449,3,AZ,1,100,0.135
1734687055.323884,1331758.000,18468,2,AZ,1,100,0.129
1734687055.363883,1331798.000,18468,2,AZ,1,100,0.123
1734687055.400633,1331834.750,18485,4,AZ,1,100,0.132
1734687055.437382,1331871.500,18485,4,AZ,1,100,0.132
1734687055.474131,1331908.250,18485,4,AZ,1,100,0.128
1734687055.510880,1331945.000,18485,4,AZ,1,100,0.125
1734687055.550880,1331985.000,18501,2,AZ,1,100,0.127
1734687055.590879,1332025.000,18501,2,AZ,1,100,0.131
1734687055.630878,1332065.000,18517,3,AZ,1,100,0.125
1734687055.670877,1332105.000,18517,3,AZ,1,100,0.124
1734687055.710876,1332145.000,18517,3,AZ,1,100,0.124
1734687055.750876,1332185.000,18533,2,AZ,1,100,0.131
1734687055.790875,1332225.000,18533,2,AZ,1,100,0.137
1734687055.830874,1332265.000,18550,3,AZ,1,100,0.112
1734687055.870873,1332305.000,18550,3,AZ,1,100,0.113
1734687055.910873,1332345.000,18550,3,AZ,1,100,0.120
1734687055.950872,1332385.000,18566,2,AZ,1,100,0.120
1734687055.990871,1332425.000,18566,2,AZ,1,100,0.124
1734687056.030870,1332465.000,18584,3,AZ,1,100,0.112
1734687056.070869,1332505.000,18584,3,AZ,1,100,0.115
1734687056.110869,1332545.000,18584,3,AZ,1,100,0.110
1734687056.150368,1332584.500,18598,2,AZ,1,100,0.115
1734687056.189867,1332624.000,18598,2,AZ,1,100,0.122
1734687056.229866,1332664.000,18615,3,AZ,1,100,0.116
1734687056.269866,1332704.000,18615,3,AZ,1,100,0.116
1734687056.309865,1332744.000,18615,3,AZ,1,100,0.113
1734687056.349864,1332784.000,18641,4,AZ,1,100,0.106
1734687056.389863,1332824.000,18641,4,AZ,1,100,0.104
1734687056.429862,1332864.000,18641,4,AZ,1,100,0.134
1734687056.469862,1332904.000,18641,4,AZ,1,100,0.135
1734687056.510361,1332944.500,18658,2,AZ,1,100,0.117
1734687056.550860,1332985.000,18658,2,AZ,1,100,0.113
1734687056.590859,1333025.000,18674,3,AZ,1,100,0.116
1734687056.630858,1333065.000,18674,3,AZ,1,100,0.128
1734687056.670857,1333105.000,18674,3,AZ,1,100,0.127
1734687056.706190,1333140.333,18690,3,AZ,1,100,0.123
1734687056.741523,1333175.667,18690,3,AZ,1,100,0.103
1734687056.776855,1333211.000,18690,3,AZ,1,100,0.108
1734687056.816855,1333251.000,18706,2,AZ,1,100,0.124
1734687056.856854,1333291.000,18706,2,AZ,1,100,0.119
1734687056.896853,1333331.000,18723,3,AZ,1,100,0.115
1734687056.936852,1333371.000,18723,3,AZ,1,100,0.111
1734687056.976851,1333411.000,18723,3,AZ,1,100,0.121
1734687057.016851,1333451.000,18740,2,AZ,1,100,0.119
1734687057.056850,1333491.000,18740,2,AZ,1,100,0.112
1734687057.096849,1333531.000,18756,3,AZ,1,100,0.120
1734687057.136848,1333571.000,18756,3,AZ,1,100,0.113
1734687057.176847,1333611.000,18756,3,AZ,1,100,0.112
1734687057.216847,1333651.000,18773,2,AZ,1,100,0.118
1734687057.256846,1333691.000,18773,2,AZ,1,100,0.117
1734687057.296845,1333731.000,18790,3,AZ,1,100,0.121
1734687057.336844,1333771.000,18790,3,AZ,1,100,0.106
1734687057.376843,1333811.000,18790,3,AZ,1,100,0.112
1734687057.416843,1333851.000,18807,2,AZ,1,100,0.109
1734687057.456842,1333891.000,18807,2,AZ,1,100,0.122
1734687057.496841,1333931.000,18824,4,AZ,1,100,0.117
1734687057.536840,1333971.000,18824,4,AZ,1,100,0.113
1734687057.576839,1334011.000,18824,4,AZ,1,100,0.117
1734687057.616839,1334051.000,18824,4,AZ,1,100,0.106
1734687057.656838,1334091.000,18839,2,AZ,1,100,0.112
1734687057.696837,1334131.000,18839,2,AZ,1,100,0.117
1734687057.736836,1334171.000,18856,3,AZ,1,100,0.115
1734687057.776836,1334211.000,18856,3,AZ,1,100,0.106
1734687057.816835,1334251.000,18856,3,AZ,1,100,0.109
1734687057.850334,1334284.500,18872,2,AZ,1,100,0.117
1734687057.883833,1334318.000,18872,2,AZ,1,100,0.121
1734687057.923833,1334358.000,18889,3,AZ,1,100,0.109
1734687057.963832,1334398.000,18889,3,AZ,1,100,0.112
1734687058.003831,1334438.000,18889,3,AZ,1,100,0.111
1734687058.043830,1334478.000,18908,3,AZ,1,100,0.115
1734687058.083829,1334518.000,18908,3,AZ,1,100,0.110
1734687058.123829,1334558.000,18908,3,AZ,1,100,0.108
1734687058.163828,1334598.000,18923,2,AZ,1,100,0.116
1734687058.203827,1334638.000,18923,2,AZ,1,100,0.119
1734687058.243826,1334678.000,18939,3,AZ,1,100,0.112
1734687058.283825,1334718.000,18939,3,AZ,1,100,0.117
1734687058.323825,1334758.000,18939,3,AZ,1,100,0.111
1734687058.363824,1334798.000,18957,2,AZ,1,100,0.112
1734687058.403823,1334838.000,18957,2,AZ,1,100,0.112
1734687058.443822,1334878.000,18973,3,AZ,1,100,0.116
1734687058.483822,1334918.000,18973,3,AZ,1,100,0.101
1734687058.523821,1334958.000,18973,3,AZ,1,100,0.114
1734687058.563820,1334998.000,18988,2,AZ,1,100,0.125
1734687058.603819,1335038.000,18988,2,AZ,1,100,0.109
1734687058.643818,1335078.000,19005,3,AZ,1,100,0.105
1734687058.683818,1335118.000,19005,3,AZ,1,100,0.109
1734687058.723817,1335158.000,19005,3,AZ,1,100,0.108
1734687058.763816,1335198.000,19022,3,AZ,1,100,0.114
1734687058.803815,1335238.000,19022,3,AZ,1,100,0.112
1734687058.843814,1335278.000,19022,3,AZ,1,100,0.105
1734687058.883814,1335318.000,19040,2,AZ,1,100,0.107
1734687058.923813,1335358.000,19040,2,AZ,1,100,0.110
1734687058.963812,1335398.000,19055,3,AZ,1,100,0.112
1734687059.003811,1335438.000,19055,3,AZ,1,100,0.108
1734687059.043810,1335478.000,19055,3,AZ,1,100,0.101
1734687059.076810,1335511.000,19072,2,AZ,1,100,0.106
1734687059.109809,1335544.000,19072,2,AZ,1,100,0.113
1734687059.149808,1335584.000,19089,3,AZ,1,100,0.099
1734687059.189807,1335624.000,19089,3,AZ,1,100,0.107
1734687059.229807,1335664.000,19089,3,AZ,1,100,0.104
1734687059.269806,1335704.000,19105,3,AZ,1,100,0.104
1734687059.309805,1335744.000,19105,3,AZ,1,100,0.101
1734687059.349804,1335784.000,19105,3,AZ,1,100,0.101
1734687059.389804,1335824.000,19122,2,AZ,1,100,0.106
1734687059.429803,1335864.000,19122,2,AZ,1,100,0.108
1734687059.469802,1335904.000,19137,3,AZ,1,100,0.095
1734687059.509801,1335944.000,19137,3,AZ,1,100,0.103
1734687059.549800,1335984.000,19137,3,AZ,1,100,0.096
1734687059.589800,1336024.000,19154,2,AZ,1,100,0.107
1734687059.629799,1336064.000,19154,2,AZ,1,100,0.107
1734687059.669798,1336104.000,19173,3,AZ,1,100,0.098
1734687059.709797,1336144.000,19173,3,AZ,1,100,0.099
1734687059.749796,1336184.000,19173,3,AZ,1,100,0.104
1734687059.789796,1336224.000,19190,3,AZ,1,100,0.098
1734687059.829795,1336264.000,19190,3,AZ,1,100,0.097
1734687059.869794,1336304.000,19190,3,AZ,1,100,0.092
1734687059.909793,1336344.000,19206,3,AZ,1,100,0.102
1734687059.949792,1336384.000,19206,3,AZ,1,100,0.101
1734687059.989792,1336424.000,19206,3,AZ,1,100,0.100
1734687060.029791,1336464.000,19222,2,AZ,1,100,0.095
1734687060.069790,1336504.000,19222,2,AZ,1,100,0.098
1734687060.109789,1336544.000,19240,3,AZ,1,100,0.094
1734687060.149788,1336584.000,19240,3,AZ,1,100,0.093
1734687060.189788,1336624.000,19240,3,AZ,1,100,0.100
1734687060.225454,1336659.667,19257,3,AZ,1,100,0.091
1734687060.261120,1336695.333,19257,3,AZ,1,100,0.087
1734687060.296786,1336731.000,19257,3,AZ,1,100,0.098
1734687060.336785,1336771.000,19274,2,AZ,1,100,0.099
1734687060.376784,1336811.000,19274,2,AZ,1,100,0.092
1734687060.416783,1336851.000,19289,3,AZ,1,100,0.090
1734687060.456782,1336891.000,19289,3,AZ,1,100,0.095
1734687060.496782,1336931.000,19289,3,AZ,1,100,0.104
1734687060.537281,1336971.500,19305,2,AZ,1,100,0.098
1734687060.577780,1337012.000,19305,2,AZ,1,100,0.094
1734687060.617446,1337051.667,19324,3,AZ,1,100,0.091
1734687060.657112,1337091.333,19324,3,AZ,1,100,0.096
1734687060.696778,1337131.000,19324,3,AZ,1,100,0.097
1734687060.736777,1337171.000,19341,2,AZ,1,100,0.088
1734687060.776776,1337211.000,19341,2,AZ,1,100,0.091
1734687060.817109,1337251.333,19356,3,AZ,1,100,0.103
1734687060.857441,1337291.667,19356,3,AZ,1,100,0.100
1734687060.897774,1337332.000,19356,3,AZ,1,100,0.085
1734687060.937273,1337371.500,19372,2,AZ,1,100,0.097
1734687060.976772,1337411.000,19372,2,AZ,1,100,0.100
1734687061.016771,1337451.000,19390,3,AZ,1,100,0.087
1734687061.056771,1337491.000,19390,3,AZ,1,100,0.094
1734687061.096770,1337531.000,19390,3,AZ,1,100,0.094
1734687061.136769,1337571.000,19406,2,AZ,1,100,0.096
1734687061.176768,1337611.000,19406,2,AZ,1,100,0.090
1734687061.216767,1337651.000,19421,3,AZ,1,100,0.092
1734687061.256767,1337691.000,19421,3,AZ,1,100,0.094
1734687061.296766,1337731.000,19421,3,AZ,1,100,0.095
1734687061.336765,1337771.000,19440,2,AZ,1,100,0.096
1734687061.376764,1337811.000,19440,2,AZ,1,100,0.094
1734687061.414430,1337848.667,19460,6,AZ,1,100,0.093
1734687061.452096,1337886.333,19460,6,AZ,1,100,0.101
1734687061.489762,1337924.000,19460,6,AZ,1,100,0.090
1734687061.527428,1337961.667,19460,6,AZ,1,100,0.094
1734687061.565094,1337999.333,19460,6,AZ,1,100,0.092
1734687061.602760,1338037.000,19460,6,AZ,1,100,0.096
1734687061.642759,1338077.000,19475,2,AZ,1,100,0.097
1734687061.682758,1338117.000,19475,2,AZ,1,100,0.081
1734687061.722757,1338157.000,19492,3,AZ,1,100,0.098
1734687061.762756,1338197.000,19492,3,AZ,1,100,0.091
1734687061.802756,1338237.000,19492,3,AZ,1,100,0.098
1734687061.843255,1338277.500,19509,2,AZ,1,100,0.097
1734687061.883754,1338318.000,19509,2,AZ,1,100,0.088
1734687061.923420,1338357.667,19525,3,AZ,1,100,0.089
1734687061.963086,1338397.333,19525,3,AZ,1,100,0.090
1734687062.002752,1338437.000,19525,3,AZ,1,100,0.091
1734687062.042751,1338477.000,19543,3,AZ,1,100,0.093
1734687062.082750,1338517.000,19543,3,AZ,1,100,0.094
1734687062.122749,1338557.000,19543,3,AZ,1,100,0.097
1734687062.162749,1338597.000,19559,2,AZ,1,100,0.094
1734687062.202748,1338637.000,19559,2,AZ,1,100,0.091
1734687062.242747,1338677.000,19576,3,AZ,1,100,0.091
1734687062.282746,1338717.000,19576,3,AZ,1,100,0.097
1734687062.322745,1338757.000,19576,3,AZ,1,100,0.095
1734687062.362745,1338797.000,19593,2,AZ,1,100,0.100
1734687062.402744,1338837.000,19593,2,AZ,1,100,0.086
1734687062.442743,1338877.000,19610,3,AZ,1,100,0.090
1734687062.482742,1338917.000,19610,3,AZ,1,100,0.092
1734687062.522741,1338957.000,19610,3,AZ,1,100,0.093
1734687062.558407,1338992.667,19624,3,AZ,1,100,0.089
1734687062.594073,1339028.333,19624,3,AZ,1,100,0.090
1734687062.629739,1339064.000,19624,3,AZ,1,100,0.091
1734687062.669739,1339104.000,19642,2,AZ,1,100,0.088
1734687062.709738,1339144.000,19642,2,AZ,1,100,0.093
1734687062.749737,1339184.000,19658,3,AZ,1,100,0.080
1734687062.789736,1339224.000,19658,3,AZ,1,100,0.074
1734687062.829735,1339264.000,19658,3,AZ,1,100,0.082
1734687062.869735,1339304.000,19677,2,AZ,1,100,0.087
1734687062.909734,1339344.000,19677,2,AZ,1,100,0.087
1734687062.949733,1339384.000,19691,3,AZ,1,100,0.086
1734687062.989732,1339424.000,19691,3,AZ,1,100,0.089
1734687063.029731,1339464.000,19691,3,AZ,1,100,0.077
1734687063.069731,1339504.000,19709,2,AZ,1,100,0.084
1734687063.109730,1339544.000,19709,2,AZ,1,100,0.088
1734687063.149729,1339584.000,19725,3,AZ,1,100,0.089
1734687063.189728,1339624.000,19725,3,AZ,1,100,0.080
1734687063.229727,1339664.000,19725,3,AZ,1,100,0.088
1734687063.269727,1339704.000,19742,3,AZ,1,100,0.087
1734687063.309726,1339744.000,19742,3,AZ,1,100,0.084
1734687063.349725,1339784.000,19742,3,AZ,1,100,0.087
1734687063.389724,1339824.000,19758,2,AZ,1,100,0.090
1734687063.429723,1339864.000,19758,2,AZ,1,100,0.079
1734687063.469723,1339904.000,19774,3,AZ,1,100,0.086
1734687063.509722,1339944.000,19774,3,AZ,1,100,0.089
1734687063.549721,1339984.000,19774,3,AZ,1,100,0.083
1734687063.589720,1340024.000,19792,2,AZ,1,100,0.082
1734687063.629719,1340064.000,19792,2,AZ,1,100,0.079
1734687063.669719,1340104.000,19810,3,AZ,1,100,0.084
1734687063.709718,1340144.000,19810,3,AZ,1,100,0.086
1734687063.749717,1340184.000,19810,3,AZ,1,100,0.080
1734687063.785050,1340219.333,19826,3,AZ,1,100,0.087
1734687063.820382,1340254.667,19826,3,AZ,1,100,0.077
1734687063.855715,1340290.000,19826,3,AZ,1,100,0.081
1734687063.895714,1340330.000,19841,2,AZ,1,100,0.084
1734687063.935713,1340370.000,19841,2,AZ,1,100,0.080
1734687063.975713,1340410.000,19858,3,AZ,1,100,0.086
1734687064.015712,1340450.000,19858,3,AZ,1,100,0.083
1734687064.055711,1340490.000,19858,3,AZ,1,100,0.083
1734687064.095710,1340530.000,19875,3,AZ,1,100,0.081
1734687064.135709,1340570.000,19875,3,AZ,1,100,0.076
1734687064.175709,1340610.000,19875,3,AZ,1,100,0.085
1734687064.215708,1340650.000,19891,2,AZ,1,100,0.075
1734687064.255707,1340690.000,19891,2,AZ,1,100,0.080
1734687064.295706,1340730.000,19911,3,AZ,1,100,0.082
1734687064.335705,1340770.000,19911,3,AZ,1,100,0.084
1734687064.375705,1340810.000,19911,3,AZ,1,100,0.080
1734687064.415704,1340850.000,19925,2,AZ,1,100,0.082
1734687064.455703,1340890.000,19925,2,AZ,1,100,0.083
1734687064.495702,1340930.000,19942,3,AZ,1,100,0.077
1734687064.535702,1340970.000,19942,3,AZ,1,100,0.075
1734687064.575701,1341010.000,19942,3,AZ,1,100,0.083
1734687064.615700,1341050.000,19958,3,AZ,1,100,0.084
1734687064.655699,1341090.000,19958,3,AZ,1,100,0.082
1734687064.695698,1341130.000,19958,3,AZ,1,100,0.080
1734687064.735698,1341170.000,19976,2,AZ,1,100,0.085
1734687064.775697,1341210.000,19976,2,AZ,1,100,0.084
1734687064.815696,1341250.000,19990,3,AZ,1,100,0.077
1734687064.855695,1341290.000,19990,3,AZ,1,100,0.081
1734687064.895694,1341330.000,19990,3,AZ,1,100,0.082
1734687064.931360,1341365.667,20007,3,AZ,1,100,0.071
1734687064.967026,1341401.333,20007,3,AZ,1,100,0.083
1734687065.002692,1341437.000,20007,3,AZ,1,100,0.080
1734687065.042691,1341477.000,20024,2,AZ,1,100,0.080
1734687065.082690,1341517.000,20024,2,AZ,1,100,0.087
1734687065.122690,1341557.000,20045,3,AZ,1,100,0.077
1734687065.162689,1341597.000,20045,3,AZ,1,100,0.084
