LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1734686988.039220,1264472.000,7488,2,PI,1,100,158945
1734686988.079219,1264512.000,7505,3,PI,1,100,158921
1734686988.119218,1264552.000,7505,3,PI,1,100,158928
1734686988.159217,1264592.000,7505,3,PI,1,100,158911
1734686988.199217,1264632.000,7521,2,PI,1,100,158895
1734686988.239216,1264672.000,7521,2,PI,1,100,158899
1734686988.279215,1264712.000,7538,3,PI,1,100,158892
1734686988.319214,1264752.000,7538,3,PI,1,100,158881
1734686988.359213,1264792.000,7538,3,PI,1,100,158869
1734686988.399213,1264832.000,7553,2,PI,1,100,158882
1734686988.439212,1264872.000,7553,2,PI,1,100,158897
1734686988.479211,1264912.000,7570,3,PI,1,100,158880
1734686988.519210,1264952.000,7570,3,PI,1,100,158897
1734686988.559209,1264992.000,7570,3,PI,1,100,158884
1734686988.599209,1265032.000,7588,2,PI,1,100,158902
1734686988.639208,1265072.000,7588,2,PI,1,100,158887
1734686988.679207,1265112.000,7606,3,PI,1,100,158849
1734686988.719206,1265152.000,7606,3,PI,1,100,158798
1734686988.759205,1265192.000,7606,3,PI,1,100,158760
1734686988.799205,1265232.000,7620,2,PI,1,100,158766
1734686988.839204,1265272.000,7620,2,PI,1,100,158751
1734686988.883536,1265316.333,7637,3,PI,1,100,158765
1734686988.927869,1265360.667,7637,3,PI,1,100,158759
1734686988.972201,1265405.000,7637,3,PI,1,100,158733
1734686989.012200,1265445.000,7654,2,PI,1,100,158704
1734686989.052200,1265485.000,7654,2,PI,1,100,158719
1734686989.092199,1265525.000,7671,3,PI,1,100,158711
1734686989.132198,1265565.000,7671,3,PI,1,100,158698
1734686989.172197,1265605.000,7671,3,PI,1,100,158734
1734686989.212196,1265645.000,7685,2,PI,1,100,158730
1734686989.252196,1265685.000,7685,2,PI,1,100,158740
1734686989.292195,1265725.000,7702,3,PI,1,100,158761
1734686989.332194,1265765.000,7702,3,PI,1,100,158774
1734686989.372193,1265805.000,7702,3,PI,1,100,158765
1734686989.412193,1265845.000,7719,3,PI,1,100,158793
1734686989.452192,1265885.000,7719,3,PI,1,100,158798
1734686989.492191,1265925.000,7719,3,PI,1,100,158802
1734686989.532190,1265965.000,7736,2,PI,1,100,158791
1734686989.572189,1266005.000,7736,2,PI,1,100,158781
1734686989.612189,1266045.000,7751,3,PI,1,100,158726
1734686989.652188,1266085.000,7751,3,PI,1,100,158736
1734686989.692187,1266125.000,7751,3,PI,1,100,158721
1734686989.732186,1266165.000,7768,2,PI,1,100,158735
1734686989.772185,1266205.000,7768,2,PI,1,100,158757
1734686989.812185,1266245.000,7792,4,PI,1,100,158741
1734686989.852184,1266285.000,7792,4,PI,1,100,158750
1734686989.892183,1266325.000,7792,4,PI,1,100,158762
1734686989.932182,1266365.000,7792,4,PI,1,100,158727
1734686989.972181,1266405.000,7808,2,PI,1,100,158770
1734686990.012181,1266445.000,7808,2,PI,1,100,158778
1734686990.052180,1266485.000,7828,3,PI,1,100,158776
1734686990.092179,1266525.000,7828,3,PI,1,100,158797
1734686990.132178,1266565.000,7828,3,PI,1,100,158809
1734686990.172177,1266605.000,7844,2,PI,1,100,158800
1734686990.212177,1266645.000,7844,2,PI,1,100,158806
1734686990.252176,1266685.000,7859,3,PI,1,100,158813
1734686990.292175,1266725.000,7859,3,PI,1,100,158820
1734686990.332174,1266765.000,7859,3,PI,1,100,158770
1734686990.372174,1266805.000,7876,3,PI,1,100,158728
1734686990.412173,1266845.000,7876,3,PI,1,100,158720
1734686990.452172,1266885.000,7876,3,PI,1,100,158749
1734686990.492171,1266925.000,7893,2,PI,1,100,158749
1734686990.532170,1266965.000,7893,2,PI,1,100,158755
1734686990.572170,1267005.000,7911,3,PI,1,100,158767
1734686990.612169,1267045.000,7911,3,PI,1,100,158757
1734686990.652168,1267085.000,7911,3,PI,1,100,158742
1734686990.692167,1267125.000,7927,2,PI,1,100,158761
1734686990.732166,1267165.000,7927,2,PI,1,100,158757
1734686990.772166,1267205.000,7945,3,PI,1,100,158791
1734686990.812165,1267245.000,7945,3,PI,1,100,158800
1734686990.852164,1267285.000,7945,3,PI,1,100,158790
1734686990.892163,1267325.000,7962,2,PI,1,100,158819
1734686990.932162,1267365.000,7962,2,PI,1,100,158815
1734686990.972162,1267405.000,7978,3,PI,1,100,158837
1734686991.012161,1267445.000,7978,3,PI,1,100,158861
1734686991.052160,1267485.000,7978,3,PI,1,100,158881
1734686991.092159,1267525.000,7995,2,PI,1,100,158877
1734686991.132158,1267565.000,7995,2,PI,1,100,158836
1734686991.172158,1267605.000,8010,3,PI,1,100,158782
1734686991.212157,1267645.000,8010,3,PI,1,100,158770
1734686991.252156,1267685.000,8010,3,PI,1,100,158774
1734686991.292155,1267725.000,8027,2,PI,1,100,158782
1734686991.332154,1267765.000,8027,2,PI,1,100,158790
1734686991.372154,1267805.000,8046,3,PI,1,100,158792
1734686991.412153,1267845.000,8046,3,PI,1,100,158815
1734686991.452152,1267885.000,8046,3,PI,1,100,158817
1734686991.492151,1267925.000,8063,2,PI,1,100,158805
1734686991.532151,1267965.000,8063,2,PI,1,100,158798
1734686991.572150,1268005.000,8077,3,PI,1,100,158814
1734686991.612149,1268045.000,8077,3,PI,1,100,158823
1734686991.652148,1268085.000,8077,3,PI,1,100,158820
1734686991.692147,1268125.000,8095,2,PI,1,100,158843
1734686991.732147,1268165.000,8095,2,PI,1,100,158857
1734686991.772146,1268205.000,8111,3,PI,1,100,158853
1734686991.812145,1268245.000,8111,3,PI,1,100,158843
1734686991.852144,1268285.000,8111,3,PI,1,100,158869
1734686991.892143,1268325.000,8128,3,PI,1,100,158885
1734686991.932142,1268365.000,8128,3,PI,1,100,158890
1734686991.972142,1268405.000,8128,3,PI,1,100,158875
1734686992.012141,1268445.000,8143,2,PI,1,100,158815
1734686992.052140,1268485.000,8143,2,PI,1,100,158765
1734686992.092139,1268525.000,8160,3,PI,1,100,158781
1734686992.132138,1268565.000,8160,3,PI,1,100,158763
1734686992.172138,1268605.000,8160,3,PI,1,100,158802
1734686992.212137,1268645.000,8176,2,PI,1,100,158794
1734686992.252136,1268685.000,8176,2,PI,1,100,158781
1734686992.292135,1268725.000,8193,3,PI,1,100,158772
1734686992.332134,1268765.000,8193,3,PI,1,100,158779
1734686992.372134,1268805.000,8193,3,PI,1,100,158765
1734686992.412133,1268845.000,8208,2,PI,1,100,158799
1734686992.452132,1268885.000,8208,2,PI,1,100,158814
1734686992.496465,1268929.333,8227,3,PI,1,100,158812
1734686992.540797,1268973.667,8227,3,PI,1,100,158821
1734686992.585129,1269018.000,8227,3,PI,1,100,158805
1734686992.625129,1269058.000,8243,2,PI,1,100,158827
1734686992.665128,1269098.000,8243,2,PI,1,100,158842
1734686992.705127,1269138.000,8261,3,PI,1,100,158832
1734686992.745126,1269178.000,8261,3,PI,1,100,158843
1734686992.785125,1269218.000,8261,3,PI,1,100,158837
1734686992.825125,1269258.000,8276,2,PI,1,100,158774
1734686992.865124,1269298.000,8276,2,PI,1,100,158754
1734686992.905123,1269338.000,8292,3,PI,1,100,158738
1734686992.945122,1269378.000,8292,3,PI,1,100,158741
1734686992.985121,1269418.000,8292,3,PI,1,100,158736
