LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1734686985.159277,1261592,7025,1,BI,1,100,1040
1734686985.959261,1262392,7157,1,BI,1,100,800
1734686986.199256,1262632,7193,1,BI,1,100,240
1734686988.599209,1265032,7586,1,BI,1,100,2400
1734686989.932182,1266365,7790,1,BI,1,100,1320
1734686990.652168,1267085,7909,1,BI,1,100,720
1734686990.772166,1267205,7943,1,BI,1,100,120
1734686991.452152,1267885,8043,1,BI,1,100,680
1734686992.505131,1268938,8225,1,BI,1,100,1040
1734686993.385114,1269818,8357,1,BI,1,100,880
1734686994.305095,1270738,8506,1,BI,1,100,920
1734686994.945083,1271378,8628,1,BI,1,100,640
1734686995.745067,1272178,8745,1,BI,1,100,800
1734686996.598050,1273031,8878,1,BI,1,100,840
1734686997.438033,1273871,9028,1,BI,1,100,840
1734686998.278017,1274711,9160,1,BI,1,100,840
1734686999.118000,1275551,9292,1,BI,1,100,840
1734686999.797986,1276231,9410,1,BI,1,100,680
1734687000.770967,1277204,9583,1,BI,1,100,960
1734687001.690949,1278124,9716,1,BI,1,100,920
1734687002.410934,1278844,9850,1,BI,1,100,720
1734687003.170919,1279604,9966,1,BI,1,100,760
1734687004.063902,1280497,10114,1,BI,1,100,880
1734687004.823887,1281257,10231,1,BI,1,100,760
1734687005.783868,1282217,10385,1,BI,1,100,960
1734687006.503853,1282937,10503,1,BI,1,100,720
1734687007.343837,1283777,10652,1,BI,1,100,840
1734687008.156821,1284590,10785,1,BI,1,100,800
1734687009.036803,1285470,10917,1,BI,1,100,880
1734687009.596792,1286030,11016,1,BI,1,100,560
1734687010.396776,1286830,11158,1,BI,1,100,800
1734687011.169761,1287603,11275,1,BI,1,100,760
1734687011.969745,1288403,11407,1,BI,1,100,800
1734687012.649731,1289083,11523,1,BI,1,100,680
1734687013.489715,1289923,11656,1,BI,1,100,840
1734687014.329698,1290763,11789,1,BI,1,100,840
1734687015.102683,1291536,11925,1,BI,1,100,760
1734687015.942666,1292376,12046,1,BI,1,100,840
1734687016.702651,1293136,12161,1,BI,1,100,760
1734687017.462636,1293896,12294,1,BI,1,100,760
1734687018.262620,1294696,12426,1,BI,1,100,800
1734687019.035604,1295469,12544,1,BI,1,100,760
1734687020.075584,1296509,12727,1,BI,1,100,1040
1734687020.915567,1297349,12848,1,BI,1,100,840
1734687021.555554,1297989,12949,1,BI,1,100,640
1734687022.395538,1298829,13081,1,BI,1,100,840
1734687023.168523,1299602,13214,1,BI,1,100,760
1734687023.928507,1300362,13346,1,BI,1,100,760
1734687024.648493,1301082,13462,1,BI,1,100,720
1734687025.448477,1301882,13597,1,BI,1,100,800
