LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1734686984.665287,1261098.000,6951,1,EL,1,100,-19274.000000
1734686984.731785,1261164.500,6962,2,EL,1,100,-19275.000000
1734686984.798284,1261231.000,6962,2,EL,1,100,-19275.199219
1734686984.865283,1261298.000,6979,1,EL,1,100,-19275.800781
1734686984.931782,1261364.500,6993,2,EL,1,100,-19276.400391
1734686984.998280,1261431.000,6993,2,EL,1,100,-19277.199219
1734686985.065279,1261498.000,7011,1,EL,1,100,-19277.800781
1734686985.131778,1261564.500,7031,2,EL,1,100,-19278.199219
1734686985.198276,1261631.000,7031,2,EL,1,100,-19278.800781
1734686985.265275,1261698.000,7048,1,EL,1,100,-19279.000000
1734686985.331774,1261764.500,7064,2,EL,1,100,-19279.000000
1734686985.398272,1261831.000,7064,2,EL,1,100,-19279.000000
1734686985.465271,1261898.000,7080,1,EL,1,100,-19279.199219
1734686985.531770,1261964.500,7096,2,EL,1,100,-19279.199219
1734686985.598268,1262031.000,7096,2,EL,1,100,-19279.000000
1734686985.665267,1262098.000,7113,1,EL,1,100,-19279.199219
1734686985.731766,1262164.500,7129,2,EL,1,100,-19279.000000
1734686985.798264,1262231.000,7129,2,EL,1,100,-19279.199219
1734686985.864763,1262297.500,7145,2,EL,1,100,-19279.000000
1734686985.931262,1262364.000,7145,2,EL,1,100,-19278.800781
1734686985.998260,1262431.000,7163,1,EL,1,100,-19278.400391
1734686986.064759,1262497.500,7181,2,EL,1,100,-19278.400391
1734686986.131258,1262564.000,7181,2,EL,1,100,-19278.199219
1734686986.198256,1262631.000,7199,1,EL,1,100,-19277.800781
1734686986.264755,1262697.500,7214,2,EL,1,100,-19277.000000
1734686986.331254,1262764.000,7214,2,EL,1,100,-19277.000000
1734686986.398252,1262831.000,7231,1,EL,1,100,-19277.000000
1734686986.464751,1262897.500,7248,2,EL,1,100,-19277.000000
1734686986.531250,1262964.000,7248,2,EL,1,100,-19276.800781
1734686986.598248,1263031.000,7264,1,EL,1,100,-19276.400391
1734686986.664747,1263097.500,7280,2,EL,1,100,-19276.000000
1734686986.731246,1263164.000,7280,2,EL,1,100,-19276.000000
1734686986.798244,1263231.000,7296,1,EL,1,100,-19276.000000
1734686986.864743,1263297.500,7313,2,EL,1,100,-19275.400391
1734686986.931242,1263364.000,7313,2,EL,1,100,-19275.000000
1734686986.998240,1263431.000,7329,1,EL,1,100,-19275.000000
1734686987.064739,1263497.500,7345,2,EL,1,100,-19275.000000
1734686987.131238,1263564.000,7345,2,EL,1,100,-19274.400391
1734686987.198236,1263631.000,7361,1,EL,1,100,-19274.400391
1734686987.264735,1263697.500,7378,2,EL,1,100,-19274.199219
1734686987.331234,1263764.000,7378,2,EL,1,100,-19274.000000
1734686987.398232,1263831.000,7395,1,EL,1,100,-19274.000000
1734686987.464731,1263897.500,7410,2,EL,1,100,-19273.400391
1734686987.531230,1263964.000,7410,2,EL,1,100,-19273.199219
1734686987.598228,1264031.000,7426,1,EL,1,100,-19273.000000
1734686987.664727,1264097.500,7444,2,EL,1,100,-19273.000000
1734686987.731226,1264164.000,7444,2,EL,1,100,-19273.000000
1734686987.798224,1264231.000,7460,1,EL,1,100,-19272.599609
1734686987.864723,1264297.500,7476,2,EL,1,100,-19272.400391
1734686987.931222,1264364.000,7476,2,EL,1,100,-19272.000000
1734686987.997720,1264430.500,7492,2,EL,1,100,-19272.000000
1734686988.064219,1264497.000,7492,2,EL,1,100,-19272.000000
1734686988.131218,1264564.000,7509,1,EL,1,100,-19272.000000
1734686988.197717,1264630.500,7525,2,EL,1,100,-19271.800781
1734686988.264215,1264697.000,7525,2,EL,1,100,-19271.400391
1734686988.331214,1264764.000,7542,1,EL,1,100,-19271.000000
1734686988.397713,1264830.500,7557,2,EL,1,100,-19271.000000
1734686988.464211,1264897.000,7557,2,EL,1,100,-19271.000000
1734686988.531210,1264964.000,7574,1,EL,1,100,-19271.000000
1734686988.597709,1265030.500,7592,2,EL,1,100,-19271.000000
1734686988.664207,1265097.000,7592,2,EL,1,100,-19271.199219
1734686988.731206,1265164.000,7610,1,EL,1,100,-19271.000000
1734686988.797705,1265230.500,7624,2,EL,1,100,-19271.000000
1734686988.864203,1265297.000,7624,2,EL,1,100,-19271.599609
1734686988.931202,1265364.000,7641,1,EL,1,100,-19271.400391
1734686988.997701,1265430.500,7658,2,EL,1,100,-19271.800781
1734686989.064199,1265497.000,7658,2,EL,1,100,-19272.000000
1734686989.131198,1265564.000,7675,1,EL,1,100,-19272.199219
1734686989.197697,1265630.500,7689,2,EL,1,100,-19272.000000
1734686989.264195,1265697.000,7689,2,EL,1,100,-19272.199219
1734686989.331194,1265764.000,7706,1,EL,1,100,-19272.000000
1734686989.397693,1265830.500,7723,2,EL,1,100,-19272.199219
1734686989.464191,1265897.000,7723,2,EL,1,100,-19272.199219
1734686989.531190,1265964.000,7740,1,EL,1,100,-19272.000000
1734686989.597689,1266030.500,7755,2,EL,1,100,-19272.000000
1734686989.664187,1266097.000,7755,2,EL,1,100,-19272.000000
1734686989.731186,1266164.000,7772,1,EL,1,100,-19271.400391
1734686989.797852,1266230.667,7796,3,EL,1,100,-19271.000000
1734686989.864517,1266297.333,7796,3,EL,1,100,-19271.000000
1734686989.931182,1266364.000,7796,3,EL,1,100,-19271.000000
