LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1734686984.713286,1261146.000,6956,2,RD,1,100,TL
1734686984.713286,1261146.000,6956,2,RD,1,100,TU
1734686987.274235,1263707.000,7788,2,RD,1,100,TL
1734686989.835184,1266268.000,7788,2,RD,1,100,TU
1734686992.400633,1268833.500,8626,2,RD,1,100,TL
1734686994.966082,1271399.000,8626,2,RD,1,100,TU
1734686997.531031,1273964.000,9465,2,RD,1,100,TL
1734687000.095980,1276529.000,9465,2,RD,1,100,TU
1734687002.647930,1279081.000,10302,2,RD,1,100,TL
1734687005.199879,1281633.000,10302,2,RD,1,100,TU
1734687007.773828,1284207.000,11139,2,RD,1,100,TL
1734687010.347777,1286781.000,11139,2,RD,1,100,TU
1734687012.900226,1289333.500,11976,2,RD,1,100,TL
1734687015.452676,1291886.000,11976,2,RD,1,100,TU
1734687018.007625,1294441.000,12798,2,RD,1,100,TL
1734687020.562574,1296996.000,12798,2,RD,1,100,TU
1734687023.126023,1299559.500,13635,2,RD,1,100,TL
1734687025.689472,1302123.000,13635,2,RD,1,100,TU
1734687028.256922,1304690.500,14471,2,RD,1,100,TL
1734687030.824371,1307258.000,14471,2,RD,1,100,TU
1734687033.376820,1309810.500,15310,2,RD,1,100,TL
1734687035.929269,1312363.000,15310,2,RD,1,100,TU
1734687038.484219,1314918.000,16145,2,RD,1,100,TL
1734687041.039168,1317473.000,16145,2,RD,1,100,TU
1734687043.592617,1320026.500,16985,2,RD,1,100,TL
1734687046.146066,1322580.000,16985,2,RD,1,100,TU
1734687048.716515,1325150.500,17805,2,RD,1,100,TL
1734687051.286964,1327721.000,17805,2,RD,1,100,TU
1734687053.840914,1330275.000,18626,2,RD,1,100,TL
1734687056.394863,1332829.000,18626,2,RD,1,100,TU
1734687058.948312,1335382.500,19450,2,RD,1,100,TL
1734687061.501762,1337936.000,19450,2,RD,1,100,TU
1734687064.154709,1340589.000,20256,2,RD,1,100,TL
1734687066.807656,1343242.000,20256,2,RD,1,100,TU
1734687069.359606,1345794.000,21079,2,RD,1,100,TL
1734687071.911555,1348346.000,21079,2,RD,1,100,TU
1734687074.465004,1350899.500,21917,2,RD,1,100,TL
1734687077.018454,1353453.000,21917,2,RD,1,100,TU
1734687079.587903,1356022.500,22753,2,RD,1,100,TL
1734687082.157352,1358592.000,22753,2,RD,1,100,TU
1734687084.724301,1361159.000,23590,2,RD,1,100,TL
1734687087.291250,1363726.000,23590,2,RD,1,100,TU
1734687089.867699,1366302.500,24429,2,RD,1,100,TL
1734687092.444148,1368879.000,24429,2,RD,1,100,TU
1734687094.998097,1371433.000,25249,2,RD,1,100,TL
1734687097.552046,1373987.000,25249,2,RD,1,100,TU
1734687100.118495,1376553.500,26086,2,RD,1,100,TL
1734687102.684944,1379120.000,26086,2,RD,1,100,TU
1734687105.237894,1381673.000,26907,2,RD,1,100,TL
1734687107.790843,1384226.000,26907,2,RD,1,100,TU
