LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1734687000.788967,1277222.000,9590,1,T1,1,100,37.438
1734687000.922964,1277356.000,9607,1,T1,1,100,37.331
1734687001.055961,1277489.000,9624,1,T1,1,100,37.356
1734687001.189959,1277623.000,9655,1,T1,1,100,37.402
1734687001.322956,1277756.000,9672,1,T1,1,100,37.316
1734687001.455953,1277889.000,9689,1,T1,1,100,37.314
1734687001.588951,1278022.000,9706,1,T1,1,100,37.384
1734687001.722948,1278156.000,9740,1,T1,1,100,37.379
1734687001.855946,1278289.000,9756,1,T1,1,100,37.377
1734687001.988943,1278422.000,9773,1,T1,1,100,37.305
1734687002.122940,1278556.000,9805,1,T1,1,100,37.274
1734687002.255938,1278689.000,9821,1,T1,1,100,37.296
1734687002.388935,1278822.000,9839,1,T1,1,100,37.341
1734687002.522932,1278956.000,9872,1,T1,1,100,37.325
1734687002.655930,1279089.000,9888,1,T1,1,100,37.424
1734687002.788927,1279222.000,9906,1,T1,1,100,37.396
1734687002.922924,1279356.000,9937,1,T1,1,100,37.384
1734687003.055922,1279489.000,9954,1,T1,1,100,37.344
1734687003.188919,1279622.000,9973,1,T1,1,100,37.397
1734687003.322917,1279756.000,10005,1,T1,1,100,37.314
1734687003.455914,1279889.000,10021,1,T1,1,100,37.348
1734687003.588911,1280022.000,10038,1,T1,1,100,37.399
1734687003.722908,1280156.000,10054,1,T1,1,100,37.314
1734687003.855906,1280289.000,10086,1,T1,1,100,37.242
1734687003.988903,1280422.000,10103,1,T1,1,100,37.211
1734687004.122900,1280556.000,10122,1,T1,1,100,37.269
1734687004.255898,1280689.000,10153,1,T1,1,100,37.258
1734687004.388895,1280822.000,10171,1,T1,1,100,37.289
1734687004.521893,1280955.000,10187,1,T1,1,100,37.267
1734687004.655890,1281089.000,10219,1,T1,1,100,37.257
1734687004.788887,1281222.000,10238,1,T1,1,100,37.253
1734687004.921885,1281355.000,10254,1,T1,1,100,37.287
1734687005.055882,1281489.000,10288,1,T1,1,100,37.160
1734687005.188879,1281622.000,10308,1,T1,1,100,37.246
1734687005.321877,1281755.000,10326,1,T1,1,100,37.319
1734687005.455874,1281889.000,10342,1,T1,1,100,37.315
1734687005.588871,1282022.000,10359,1,T1,1,100,37.278
1734687005.721869,1282155.000,10393,1,T1,1,100,37.227
1734687005.855866,1282289.000,10409,1,T1,1,100,37.240
1734687005.988863,1282422.000,10426,1,T1,1,100,37.317
1734687006.121861,1282555.000,10458,1,T1,1,100,37.350
1734687006.255858,1282689.000,10474,1,T1,1,100,37.364
1734687006.388855,1282822.000,10492,1,T1,1,100,37.335
1734687006.521853,1282955.000,10510,1,T1,1,100,37.322
1734687006.655850,1283089.000,10541,1,T1,1,100,37.246
1734687006.788848,1283222.000,10559,1,T1,1,100,37.177
1734687006.921845,1283355.000,10575,1,T1,1,100,37.325
1734687007.055842,1283489.000,10607,1,T1,1,100,37.211
1734687007.188840,1283622.000,10624,1,T1,1,100,37.269
1734687007.321837,1283755.000,10640,1,T1,1,100,37.365
1734687007.455834,1283889.000,10674,1,T1,1,100,37.300
1734687007.588832,1284022.000,10691,1,T1,1,100,37.201
1734687007.721829,1284155.000,10708,1,T1,1,100,37.264
1734687007.854826,1284288.000,10739,1,T1,1,100,37.256
1734687007.988824,1284422.000,10756,1,T1,1,100,37.217
1734687008.121821,1284555.000,10773,1,T1,1,100,37.236
1734687008.254818,1284688.000,10806,1,T1,1,100,37.244
1734687008.388816,1284822.000,10824,1,T1,1,100,37.247
1734687008.521813,1284955.000,10840,1,T1,1,100,37.320
1734687008.655811,1285089.000,10872,1,T1,1,100,37.245
1734687008.788808,1285222.000,10889,1,T1,1,100,37.212
1734687008.921805,1285355.000,10905,1,T1,1,100,37.340
1734687009.054803,1285488.000,10925,1,T1,1,100,37.466
1734687009.188800,1285622.000,10956,1,T1,1,100,37.308
1734687009.321797,1285755.000,10972,1,T1,1,100,37.240
1734687009.454795,1285888.000,10990,1,T1,1,100,37.210
1734687009.588792,1286022.000,11023,1,T1,1,100,37.268
1734687009.721789,1286155.000,11040,1,T1,1,100,37.222
1734687009.854787,1286288.000,11057,1,T1,1,100,37.344
1734687009.988784,1286422.000,11089,1,T1,1,100,37.291
1734687010.121781,1286555.000,11107,1,T1,1,100,37.339
1734687010.254779,1286688.000,11124,1,T1,1,100,37.395
1734687010.387776,1286821.000,11147,1,T1,1,100,37.313
1734687010.521774,1286955.000,11181,1,T1,1,100,37.277
1734687010.654771,1287088.000,11198,1,T1,1,100,37.333
1734687010.788768,1287222.000,11215,1,T1,1,100,37.428
1734687010.921766,1287355.000,11246,1,T1,1,100,37.327
1734687011.054763,1287488.000,11264,1,T1,1,100,37.283
1734687011.187760,1287621.000,11282,1,T1,1,100,37.264
