Timestamp,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,HR
2025-08-13 15:42:40,570.8737864077669,19.85766983331209,,,,,,,13.21021589231488,13.262284005894289,0.03478469375563173,0.0231403441651094,570.0,14.825999999999999,0.02601052631578947,20.0,1.5032055490375753,560.0,580.0,0.9708737864077669,2.912621359223301,520.0,650.0,3.6785714285714284,46.875,,,0.013281725226693606,0.007549886598995757,0.002934031327347338,0.0237656431530367,1.7591953273126335,0.5588624360454771,0.31768071877453297,-4.886222735834567,9.37785095458974,25.342920868134335,0.37003828419719587,746.6376162696397,2.7024230808158576,3.5800799762469637,273.9491771573443,0.7572815533980582,0.7656250000000001,0.9387755102040817,0.4444444444444444,53.19148936170214,52.947606747689825,53.453450480440935,45.3125,0.5730337078651685,0.4269662921348315,7.105986877623015,6.133821188805362,0.5847254054419276,0.4152745945580722,19.37905741271504,16.331435084621713,0.5833148314346737,0.41668516856532617,14.595254634816348,12.335711051646975,0.990532259228465,0.633837521411726,0.9015749617778281,0.7254602741847296,1.0,1.5831083325246973,-0.7778546262153178,0.00025468072589252027,0.030179270438055475,0.8304436909778712,1.3819746999753737,2.844602953313426,1.0681059356106821,1.305916892207098,1.2181318750162622,1.3878634839524426,1.256346153366517,1.722614397209496,2.281021786744464,0.9088447318501461,105.10204081632654
2025-08-13 15:42:41,571.5384615384615,20.51611872911746,,,,,,,13.510154397513753,13.574816831485284,0.035896304640447775,0.02363822438326767,570.0,14.825999999999999,0.02601052631578947,20.0,1.5185702639262952,560.0,584.0,0.9615384615384616,1.9230769230769231,520.0,640.0,3.7142857142857144,46.875,,,0.016444452477598796,0.011592530548901034,0.0035831012398905206,0.031620084266390354,1.4185386364289305,0.5200635247856675,0.36661921743273074,-4.4573943064723665,9.598845034908527,27.201471388294017,0.3528796254396492,820.2783511002007,2.8338275375182405,3.620931359703923,308.3371147246484,0.75,0.7575757575757576,0.94,0.42105263157894735,51.04166666666667,50.98995948346785,51.09461447062632,46.96969696969697,0.5691489361702127,0.43085106382978733,7.242304908808856,6.301260378126044,0.5030753204023376,0.4969246795976625,19.293405973458714,19.175101867564763,0.510393318387473,0.4896066816125271,14.572002169380315,14.272182979215668,0.8708307868889675,1.1763443022087297,0.9546016248297535,0.44488622323975824,1.0098185060410543,2.5772182084112485,-0.9333046036206768,0.0009131531688390146,0.10843636531581084,0.7981447535098396,1.3645070069349832,2.919959452896566,1.0462218628078468,1.3754406020151144,1.2216500616351382,1.395017185364379,1.2518418247290948,1.7053349382460417,2.29864097631574,0.9019822697497624,104.97981157469717
2025-08-13 15:42:42,570.9708737864078,20.02520779588136,,,,,,,13.648242004152827,13.71422562411145,0.035072205457843564,0.023903569570272763,570.0,14.825999999999999,0.02601052631578947,20.0,1.467237156975102,560.0,580.0,0.9708737864077669,2.912621359223301,520.0,640.0,3.6785714285714284,46.875,,,0.0175474661253241,0.013480317645636876,0.0036745147019106,0.034702298472871575,1.3017101367046513,0.5056571725080914,0.38845604581999305,-4.306524609559222,9.697421937531516,26.58342180552219,0.3647920876580706,809.8732366819338,2.7412875274239137,3.6153871573369805,291.4912105269075,0.7378640776699029,0.7424242424242424,0.9183673469387755,0.4444444444444444,48.95833333333335,48.98129956293168,48.93642677096063,48.484848484848484,0.5421052631578948,0.45789473684210524,7.140735186932854,6.562721000522044,0.4863637661322599,0.51363623386774,18.539221307111347,19.05191822930859,0.4929114932594771,0.507088506740523,14.04800387393085,14.248594582395732,1.189262404771522,0.4539970623988663,0.7657235660132171,0.9927220972126503,1.060916447281123,-0.2478720386005353,0.0,0.0004556618801456113,0.025416099467662805,0.8059141604122741,1.3645070069349834,2.888296813219223,1.071513043987728,1.2268601938876014,1.2109572355453753,1.4039020227184456,1.2541826149150315,1.7127291781852216,2.161135432246803,0.9737622126965852,105.08416935895256
2025-08-13 15:42:43,571.0679611650486,20.38418366875687,,,,,,,14.176755346582755,14.23824517641647,0.03569484729483097,0.024824988111153072,570.0,14.825999999999999,0.02601052631578947,20.0,1.4378595927219966,560.0,580.0,0.9708737864077669,3.8834951456310676,520.0,640.0,3.5517241379310347,46.875,,,0.019541024108500907,0.017063876559187542,0.0038848751819495187,0.04048977584963797,1.1451690968767363,0.48261625801703784,0.4214366763243051,-4.070791531829669,10.067959716440734,26.719728561297906,0.3767987273277781,845.129738238954,2.65393677704781,3.6338934937946066,283.6498812062531,0.7378640776699029,0.7424242424242424,0.9183673469387755,0.4444444444444444,52.52525252525254,52.43351832751733,52.618476969039854,45.45454545454545,0.5658536585365854,0.4341463414634146,7.5779774725356255,6.637725961546924,0.5162371431873337,0.48376285681266606,19.198030014447927,18.584389630918615,0.5224122230092078,0.47758777699079236,14.594349917175155,13.954191913084566,1.2126988859264503,0.5099784006076189,0.8053507243231612,1.0603399246269707,1.2052604780086598,-0.1578606166955736,0.0,0.00043489485347424523,0.023364079183923445,0.8196398471560351,1.3818987496468522,2.885594521829998,1.065102977042564,1.3537821650258879,1.2320798684601975,1.4496951165019631,1.2486650247566835,1.7049475204418607,2.340853913464707,0.9737622126965852,105.0663039782387
2025-08-13 15:42:44,572.1153846153846,21.572774865200245,,,,,,,13.969453499259059,14.029285950041693,0.037707035058501266,0.024417196032318355,570.0,14.825999999999999,0.02601052631578947,20.0,1.5442819482053802,560.0,584.0,0.9615384615384616,2.8846153846153846,520.0,640.0,3.8518518518518516,46.875,,,0.020547936880030437,0.020013256618776582,0.003876784133417906,0.04443797763222492,1.0267163046693866,0.46239585991262044,0.4503638033307718,-3.9113603940647215,9.920203230479636,28.613662321098502,0.34669463556103053,891.7515845854664,2.884382674054859,3.6572139996863546,330.13100736093145,0.7403846153846154,0.7352941176470588,0.9,0.42105263157894735,52.475247524752476,52.39264253192627,52.558019282608235,45.588235294117645,0.582089552238806,0.417910447761194,7.5731724644610185,6.416889479197478,0.5099096746624143,0.4900903253375856,20.432432535293426,20.031409638778154,0.517662934313981,0.48233706568601875,15.408394473237436,14.873362812504267,1.13688469417211,0.41450755228239333,0.9635016763774615,0.9296309180309134,0.9933820935374362,1.1200890555536056,-0.5817132478287703,0.00023532470338536194,0.015315797038726105,0.8375411283479415,1.418779816264379,2.960141571226744,1.0381420160774757,1.1941546474062434,1.201223441921839,1.4261831901864437,1.2575476618912667,1.6926064555986566,2.358018357100787,0.9664095747318882,104.87394957983192
2025-08-13 15:42:45,572.5242718446602,22.172162665349298,,,,,,,14.037764192684381,14.098483239843317,0.03872702653096451,0.02451907261058998,570.0,14.825999999999999,0.02601052631578947,20.0,1.5794653878645477,560.0,590.0,0.9708737864077669,2.912621359223301,520.0,640.0,3.9615384615384617,46.875,,,0.018188446218622818,0.012215248338524996,0.0030140577260242174,0.033417752283172036,1.4889952062013576,0.544274972909589,0.3655317160477053,-4.405070243858959,9.969133103338095,29.51206446753751,0.3377985675757749,924.2870284628885,2.960344110327467,3.672776968108727,349.4634649203167,0.7378640776699029,0.7352941176470588,0.9,0.42105263157894735,52.475247524752476,52.39264253192627,52.558019282608235,45.588235294117645,0.582089552238806,0.417910447761194,7.610571074446905,6.448578015023279,0.5094786411385449,0.490521358861455,21.065054244630694,20.669432474232483,0.5169236607648485,0.48307633923515136,15.837570874481376,15.31028408003421,1.1530025238834412,0.43185993561582037,0.7956979448400325,0.937072556075531,0.98940913483539,1.14910175946758,-0.17263781708784323,0.000383886645338915,0.025545997056080866,0.8227635824173278,1.4321038971511846,3.001275382848131,1.0323386485178694,1.4467130986566106,1.2567665657242395,1.5823990910728871,1.275827516690773,1.6913387612273785,2.3647927302877707,0.9088447318501461,104.79905036459215
2025-08-13 15:42:46,573.495145631068,23.335100963749607,,,,,,,13.93261092038472,13.98892981078321,0.04068927373059437,0.024294208985942544,570.0,14.825999999999999,0.02601052631578947,20.0,1.6748548493239095,560.0,590.0,0.9708737864077669,2.912621359223301,520.0,640.0,4.12,46.875,,,0.024315053562236615,0.02858497206342885,0.003493287395396207,0.056393313021061674,0.8506236601624985,0.4311690918594457,0.5068858439431105,-3.554874151582445,9.891667130747454,31.28174954802686,0.316212081282755,972.0987855772365,3.1624345152891418,3.694680510537386,395.7059378772426,0.7378640776699029,0.7352941176470588,0.9,0.47368421052631576,53.000000000000014,52.93175619310433,53.06712161707576,45.588235294117645,0.590909090909091,0.4090909090909091,7.610571074446905,6.332377902572626,0.5087689713322091,0.49123102866779095,22.312659758050984,21.924713665335076,0.5162477007970571,0.4837522992029429,16.66996666999901,16.13679149037876,1.1828347598065152,0.42064883700339806,0.8295803626653866,0.9725103413048162,1.0139593337215191,1.178348866857371,-0.16021544322426126,0.0004206770412679987,0.02317949315327538,0.7838145010658963,1.4021258263365712,3.0673369829331265,0.980981190888913,1.2933136634252045,1.2052128833106548,1.5347941021385483,1.2781332558704226,1.680557785141652,2.2031609669971233,0.8439272510037072,104.62163534789234
2025-08-13 15:42:47,573.9215686274509,23.59547123626863,,,,,,,13.96601249285189,14.035316135018155,0.0411127103877588,0.02433435726462065,570.0,14.825999999999999,0.02601052631578947,27.5,1.6894923478226378,560.0,590.0,0.9803921568627451,2.941176470588235,520.0,640.0,4.08,46.875,,,0.025695728343759435,0.0315661601705116,0.0025761233246222545,0.05983801183889329,0.8140276867683073,0.4294214923607776,0.5275268880172643,-3.4556696128716844,9.9244672151683,31.885003768959077,0.31125814778262756,994.1308400890825,3.2127673030373716,3.704413656722503,409.75639026454036,0.7254901960784313,0.7164179104477613,0.8958333333333334,0.47368421052631576,50.505050505050505,50.484235191849116,50.52580740848873,47.76119402985074,0.5685279187817259,0.431472081218274,7.483314773547883,6.519202405202648,0.4943419470012291,0.505658052998771,22.41817239395202,22.673310562456074,0.5008946937284325,0.4991053062715678,16.711888784409624,16.682011447388202,1.1813232515392142,0.5970770111462675,0.9497655593551091,0.9078793474968254,1.0,1.4846020690058634,-0.5701521094873014,0.0004481996769561824,0.035189542382138145,0.7905755335763343,1.4198170531585341,3.105172412092577,0.9963386326150753,1.2000072670087873,1.2487879943367695,1.6141211233132446,1.2721839648803093,1.678939701984106,2.347573694512916,0.8504071514277396,104.54390160573968
2025-08-13 15:42:48,574.1747572815534,23.61971060591507,,,,,,,13.967749969686825,14.036381161726082,0.04113679730147535,0.024326652804831636,570.0,14.825999999999999,0.02601052631578947,30.0,1.6910175695566705,560.0,590.0,0.9708737864077669,2.912621359223301,520.0,640.0,4.12,46.875,,,0.027328358600979725,0.03592721748420531,0.0027913412171625706,0.0660469173023476,0.7606589241984603,0.4137719021143225,0.5439650925680417,-3.3262601235439626,9.925220302775621,31.924078179611364,0.31090076421108576,995.4246558108003,3.2164604115319926,3.704978503603032,410.7301345574891,0.7184466019417476,0.7101449275362319,0.8775510204081632,0.45,50.495049504950494,50.474913332386194,50.51511692191289,47.82608695652174,0.5678391959798996,0.4321608040201006,7.479344493965091,6.524895204196199,0.4947447926952765,0.5052552073047234,22.45478916113883,22.69205172184173,0.5011876052253862,0.49881239477461364,16.735563186379533,16.695859797753496,1.1435276841097304,0.4612494057976466,0.6822782783120838,0.9129029812109071,0.9943173226579514,-0.6158491710011023,0.0,0.0004674407501960374,0.03027299610107141,0.7772460982910094,1.4497161875573867,3.1223751743144206,0.9911979477927972,1.4028295577135579,1.2527878875286955,1.6105692826299938,1.2874676802197644,1.6835599705314952,2.3647927302877707,0.8439272510037072,104.49780182617518
2025-08-13 15:42:49,574.5631067961165,23.91884559436166,,,,,,,13.862065601673441,13.929126983714413,0.04162962311962236,0.02412627166225692,570.0,14.825999999999999,0.02601052631578947,30.0,1.7254892800012542,560.0,590.0,0.9708737864077669,2.912621359223301,520.0,640.0,4.291666666666667,46.875,,,0.016206703907175952,0.009362404388912383,0.001824754396061836,0.027393862692150172,1.7310407918684938,0.5916180601949228,0.34177014370431297,-4.6710531423231325,9.849380146192981,32.43110164804765,0.30370168281921167,1003.5071562527962,3.292704836921442,3.708490583855568,427.1441810528698,0.6990291262135923,0.6956521739130435,0.875,0.42857142857142855,51.00000000000002,50.97442746153318,51.02455466182742,47.82608695652174,0.576530612244898,0.42346938775510207,7.479344493965091,6.410078697714333,0.4957598134220187,0.5042401865779813,22.834807839639925,23.02928364132757,0.5025818236039663,0.4974181763960337,16.990718688929654,16.903209960590456,1.2836299143516907,0.5538241021131465,0.7987803654537746,1.0756924165103479,1.1379491064304608,-0.33684961960723747,0.0,0.0002653391090071117,0.025269864030170657,0.7668867552561993,1.4804076526903693,3.17024875851024,0.9853484545917791,1.2476207691746077,1.2082214952037484,1.566389647263712,1.3090913803643365,1.6735650771964745,2.5530302395694884,0.8439272510037072,104.42717134166949
