Timestamp,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,HR
2025-08-13 15:42:40,580.0,22.27281821801069,,,,,,,14.60036751959748,14.636027298216112,0.03840141072070809,0.02517304744758186,580.0,14.825999999999999,0.02556206896551724,20.0,1.539488038019051,560.0,600.0,0.4878048780487805,6.310679611650485,520.0,640.0,4.361702127659575,78.125,,,0.03236256016020746,0.02074424759697389,0.0012017365575147116,0.05430854431469606,1.56007394382086,0.5959018156089676,0.4192256377820758,-3.8754862949813953,10.349234152200035,29.822776540415255,0.3483589942434171,965.9158012666377,2.908035115953428,3.6919093806433216,346.9027257390386,0.6990291262135923,0.6830985915492959,0.8556701030927835,0.3333333333333333,50.232558139534866,50.2240862253368,50.24098782676827,49.29577464788733,0.5526932084309133,0.4576659038901602,7.624177255136057,7.0014004201400475,0.48177943343310076,0.5243417104568109,20.620790655717258,21.595102891645244,0.48833278151563836,0.5161955317160241,15.545180001547648,16.021747780378302,1.235663981833539,0.2841528131707052,1.0305599146183813,1.1018668860795515,1.0020763147085159,0.7561462421604572,0.0,6.390947871385952e-05,0.006991391460843098,1.0622946142205973,0.9582310375363612,0.4015352067941631,0.7179704763833169,1.3456519160825318,-0.9292707319882152,0.0,0.00022444857497935162,0.053208852235266155,1.0003165030893517,1.5055777721515087,3.1372477549515234,1.099554272216964,1.7134737742902413,1.4742741772285421,1.9320493411746071,1.3067063310748253,1.6837322359465503,2.83161662596489,0.7492175706834582,103.44827586206897
2025-08-13 15:42:42,579.8536585365854,22.106649890759908,,,,,,,14.58578410779536,14.62133524724222,0.03812453291499773,0.02515848331592805,580.0,14.825999999999999,0.02556206896551724,20.0,1.529794930533455,560.0,600.0,0.4878048780487805,6.341463414634147,520.0,640.0,4.361702127659575,78.125,,,0.03102057947341156,0.019512421638713952,0.0010963810359786194,0.05162938214810413,1.610976000145763,0.6039921312583455,0.37793250329319433,-3.936704009101811,10.338845303326856,29.551282152014533,0.3500586630307182,959.2970683969377,2.8849251232834527,3.68892322723383,341.0129452223385,0.7024390243902439,0.6901408450704225,0.8571428571428571,0.35,50.45871559633027,50.45813847042753,50.458900866340606,49.28571428571429,0.5483870967741936,0.4530516431924883,7.6564149348877635,6.94808333779651,0.48134309117103724,0.5195103303874019,20.490784162018276,21.299696855003383,0.4886621772422293,0.5123817062261125,15.467593950411153,15.830572193193916,1.2192179881529834,0.38624838562884944,0.863500430588946,1.0458363919710199,1.036180439498688,-0.5646907712169735,0.0,0.00015826825238345353,0.01580746440697179,1.1455360687528833,0.6334586474399142,1.0990465496717194,0.9542332710266388,0.9611768052841902,0.9823384384984424,0.0,0.0005962727394519736,0.03687876474243465,1.0121744726985415,1.5242801040937937,3.126361616884883,1.1010749836813885,1.552608009199095,1.4548537418001328,1.9145922418510186,1.307357352134714,1.680074514262509,2.8294869567061904,0.7866784492176312,103.47438378060065
2025-08-13 15:42:44,579.6601941747573,22.114760895158327,,,,,,,14.65284553774253,14.688891952697778,0.03815456979891817,0.02528053640159248,580.0,14.825999999999999,0.02556206896551724,20.0,1.5092468447985432,560.0,600.0,0.4878048780487805,6.341463414634147,520.0,640.0,4.204081632653061,78.125,,,0.02955009066354199,0.01816352940353152,0.00101957964089002,0.04873319970796353,1.6268914486298347,0.6063646721459413,0.40586112547559844,-4.008339574277854,10.386615107869105,29.565987047120736,0.35144745773411423,964.7533459434366,2.8465469009938533,3.6913864034216037,336.6438752152237,0.7073170731707317,0.6923076923076923,0.8585858585858586,0.35,50.2262443438914,50.22572794576432,50.22670211425272,49.30555555555556,0.5489749430523919,0.45662100456621013,7.68561171612126,7.018624063435963,0.4817866215883759,0.5202450646985559,20.522003171954047,21.288415795227408,0.48855291062765943,0.5126351856518084,15.48827465931671,15.847019587680537,1.2017909871691062,0.5209386579989488,1.025677763644679,0.9702856383796914,1.0,1.4020835035077281,-0.24713542748780148,0.0002596037093712646,0.03007733011514219,1.1510705563245136,0.6208811130660183,0.9239476063648153,0.9692553425403495,1.0143405021071101,1.795646571319034,-0.03075544537743945,0.0011047824798678344,0.07218059814498425,1.0222783949393732,1.5525297801622209,3.121728503421066,1.1121467384650192,1.636032698215165,1.4629041843616455,1.9753688724309755,1.315888347027497,1.6748803735509177,2.845376906292191,0.7835752964604251,103.5089188510175
2025-08-13 15:42:46,579.6585365853658,22.126651656637844,,,,,,,14.602578338007541,14.638418614273442,0.0381718723353594,0.025193810463655496,580.0,14.825999999999999,0.02556206896551724,20.0,1.5152564940567153,560.0,600.0,0.4878048780487805,6.341463414634147,520.0,640.0,4.270833333333333,78.125,,,0.028413339599389156,0.016991316258649615,0.0010359647899054875,0.04642324133433745,1.6995604147423917,0.6152893062722455,0.36600883028134884,-4.075052873747661,10.350925068000135,29.60286007860358,0.3502372302068407,962.6373536359296,2.859924101868032,3.6904328197477754,338.6477320921014,0.7073170731707317,0.6923076923076923,0.8585858585858586,0.35,50.2283105022831,50.232015346972524,50.224750436509616,49.65034965034965,0.5471264367816092,0.4551724137931034,7.6564149348877635,6.983442768893,0.48220981567675,0.5191653867596548,20.52728603535869,21.32978792337021,0.4893028860691796,0.512193771205746,15.488748253851217,15.870228822584025,1.219187405181492,0.6640456689277969,1.0156324282932072,0.9850223749379491,1.0,1.693426823512107,-0.2849623681760354,0.0002315497367879428,0.03393770210692571,1.107804231787735,0.6970451650847966,1.2887222839070631,1.131610793478465,1.4531307247830458,0.36731829007745453,0.0,0.0010995225596721243,0.07980318217280405,0.9906492678022429,1.4942026488565157,3.1254703145720075,1.105596272929228,1.6285758760335414,1.4366464692270287,1.9755185151377062,1.3186646543267337,1.6631246485619904,2.836393573711074,0.7492175706834582,103.50921484473618
2025-08-13 15:42:48,579.7087378640776,22.172552167460438,,,,,,,14.84883176812401,14.884860182395064,0.03824774532320257,0.02561429697063763,580.0,14.825999999999999,0.02556206896551724,20.0,1.5100583432511057,560.0,600.0,0.4878048780487805,6.796116504854369,520.0,640.0,4.291666666666667,78.125,,,0.027958484470754108,0.01621084768370267,0.0010424523500800077,0.045211784504536785,1.7246775132469936,0.6183893154659402,0.39448796398617225,-4.122074650727512,10.52518557198518,29.59929109658312,0.35637811696803395,976.5587313238234,2.8497533401577684,3.696668477322311,337.40271467515936,0.7038834951456311,0.6896551724137931,0.86,0.36585365853658536,50.44642857142857,50.430111702552516,50.46265001193279,49.6551724137931,0.5597345132743362,0.4520547945205479,7.8746303990453175,6.9838749848434105,0.48129739178204994,0.5192596833782269,20.522798561222178,21.329153115765322,0.4901370272952259,0.511891610192841,15.521244454164506,15.86980222848044,1.2748029366590627,0.46929304611482037,0.8870159669736566,1.0932618818815119,1.0494097202606087,-0.5843608280075032,0.0,0.0003470783744736595,0.03312965741308265,1.2396330588870732,1.0061335970208596,1.450106648237834,1.1579059816567148,1.634127724697553,2.7636755935717603,-0.7691614752144612,0.001208891450450986,0.08491306553963844,1.0097246100068853,1.510950276064036,3.1280305977280793,1.1111028557456148,1.8988484383739144,1.5326973634116527,2.1125189781098643,1.3224683241883821,1.666222673194383,3.0986826246394963,0.7492175706834582,103.50025121420198
2025-08-13 15:42:50,580.0485436893204,22.295084721679405,,,,,,,14.719601443879744,14.754502838241294,0.038436584255301345,0.02538502814835827,580.0,14.825999999999999,0.02556206896551724,20.0,1.520081112550439,560.0,600.0,0.4878048780487805,6.829268292682928,520.0,640.0,4.291666666666667,78.125,,,0.0291263293928865,0.01620149377299499,0.001185711794018758,0.04651353495990025,1.7977557996186078,0.6261904071147587,0.35172167407607047,-4.122651832785147,10.433009009956582,29.807368158840724,0.35185871286513654,973.5115289058947,2.867187119917118,3.695311209023352,341.8532082546229,0.7038834951456311,0.6875,0.8585858585858586,0.35,50.91743119266056,50.889383774963584,50.945259857986656,49.30555555555556,0.5633484162895928,0.44217687074829937,7.8313504110775,6.913328984437151,0.4835050884315933,0.5205181034685344,20.64000218492589,21.505104193258997,0.4923024621482764,0.5120211715752555,15.595234815199133,15.972846083431476,1.2237158282995524,0.6870803737644016,0.8736203618336624,0.9655780151554447,1.0,1.8214696797893017,-0.33454969597328793,0.0003854018428544659,0.04707486938635476,1.1373179663885375,0.9295269524690724,1.1232842932723417,0.9978273027166797,1.0,2.357219837797903,-0.7135373408217816,0.0005977019489187011,0.06371887539859972,0.9931316260948861,1.4809816819816248,3.1408591188248107,1.1015299972251726,1.78221483293277,1.5195285445652182,2.0965879847264755,1.3234669483152732,1.6548088192845698,3.082281254525872,0.8208884058156836,103.43961837810696
2025-08-13 15:42:52,580.1951219512196,22.4036274988584,,,,,,,14.835701507366824,14.871467082261548,0.03861395356705878,0.02557019345056498,580.0,14.825999999999999,0.02556206896551724,20.0,1.5203133064895324,560.0,600.0,0.4878048780487805,7.317073170731707,520.0,640.0,4.361702127659575,78.125,,,0.032214671135825906,0.017644578284804514,0.0013871953043784822,0.0512464447250089,1.8257546661553898,0.6286225573050289,0.39288233510982085,-4.037326722123255,10.51571522005966,29.896691790972987,0.35173507803411136,987.6699108058579,2.8714821925574765,3.701581933225152,343.34882657702457,0.7073170731707317,0.6875,0.8585858585858586,0.35,50.672645739910315,50.656660514307106,50.68818383714212,49.65034965034965,0.5590200445434298,0.45,7.862738714883139,6.983442768892999,0.4820923428071118,0.5208780207700476,20.758131127516076,21.574337325838446,0.49056256745089116,0.5132117278845291,15.695901821903607,16.034657837875272,1.2303273119916376,0.9534912497057961,1.0194111086267421,1.0937502824030783,1.0159190353182352,2.374216503192589,0.0,0.00038456565144881147,0.0641771109678271,1.114581778973804,0.8270601241544568,1.180309697035241,1.0505744857531543,1.003868674565048,0.29090812884045647,0.0,0.00019394158616751762,0.02619693276769012,0.9899948712406532,1.4864628500752919,3.150929734994488,1.1129478103659292,1.730667161159758,1.5158945293856634,2.09642421460386,1.3304981681086174,1.6598864410329952,3.123331162502079,0.7866784492176312,103.4134857911552
2025-08-13 15:42:54,580.390243902439,22.55372458347576,,,,,,,14.950900031928041,14.987679669379153,0.038859585977580526,0.025760081581318275,580.0,14.825999999999999,0.02556206896551724,20.0,1.5261633909284298,560.0,600.0,0.4878048780487805,7.317073170731707,520.0,640.0,4.555555555555555,78.125,,,0.03672187761184175,0.01999688519590009,0.001607669066913792,0.05832643187465563,1.836379878770857,0.6295923894463081,0.34298576906697964,-3.9121787577619065,10.59788992846975,30.10365556270853,0.35204661129587483,1002.2787288294953,2.880046365088558,3.707958623468342,346.55819265066253,0.697560975609756,0.6805555555555555,0.8571428571428571,0.3170731707317073,50.67873303167422,50.6860806781057,50.67093424858727,49.30555555555556,0.5553047404063205,0.46052631578947373,7.784030640030015,7.191949522280761,0.48417175893599973,0.5170419705901161,20.93227474178958,21.646223353285205,0.4918255353857038,0.5108099740607481,15.791631626761816,16.128904541092435,1.2576439843387337,0.3326488846358162,0.9667062307511083,1.1193922239119618,1.0006405455182255,-0.7996275729859534,0.0,7.15834086358879e-05,0.010103248278564446,1.2564848413937204,0.7981481331293061,1.1981582007316476,1.2037880822053713,0.023386005262974408,0.20734075918872819,-0.490322451002815,0.0002953966398577986,0.022742038559492066,1.0016847449565183,1.5024176453579094,3.1672296191253686,1.0997503882011432,1.9317720862173826,1.5042019235584418,2.051754235041658,1.3359263348457517,1.657334178050806,2.677918590986007,0.824139327751804,103.37871911245588
2025-08-13 15:42:56,580.4878048780488,22.46470210677307,,,,,,,14.686261420450199,14.722061996774713,0.03869969690662588,0.02530198832836617,580.0,14.825999999999999,0.02556206896551724,20.0,1.5366413057617847,560.0,600.0,0.4878048780487805,6.829268292682928,520.0,640.0,4.659090909090909,78.125,,,0.04634536826624399,0.02542023206090878,0.0020001721284482873,0.07376577245560105,1.8231685751411324,0.6282774073048425,0.40529218888295887,-3.67220988419449,10.410069870968162,30.098521377059196,0.3463987380617696,982.8355578926386,2.904522190780246,3.6994509703433076,349.68729299736816,0.7121951219512195,0.6971830985915494,0.8686868686868687,0.35,50.458715596330286,50.458291388323914,50.46233326918823,49.29577464788733,0.555045871559633,0.4477272727272728,7.736421443326912,6.965785489640398,0.4842969700553747,0.5168115460279431,20.922011426652016,21.63770844956396,0.49157994780578734,0.5091961995458951,15.769218012745698,16.061968717748435,1.2477003066762484,0.45132843427836056,1.070702653525415,1.0545317188289303,1.0,1.1163117497970791,0.0,0.00012691259171811604,0.01711016642233327,1.2243036447848268,1.0725136390370453,1.3237211606127428,1.078209419552123,0.795649298543192,1.935310792861575,-0.714020457277416,0.00034952324561418846,0.05789660990058919,1.010387239183331,1.5172571592206838,3.163629738260273,1.104358347639211,1.7649327428528157,1.4735049996487128,1.9729731026143622,1.332583304194636,1.654191536781392,3.0986826246394963,0.824139327751804,103.36134453781513
2025-08-13 15:42:58,580.5853658536586,22.430827833647292,,,,,,,14.702940882294103,14.739028616273794,0.03863809516761361,0.02532646736299715,580.0,14.825999999999999,0.02556206896551724,20.0,1.5317371429202191,560.0,600.0,0.4878048780487805,6.829268292682928,520.0,640.0,4.659090909090909,78.125,,,0.056781437333463074,0.03158407897528217,0.002369831235594416,0.09073534754433966,1.8072268908280527,0.6267160014853375,0.3480901305838716,-3.4551021152503343,10.422067082669775,30.03449110353872,0.34700328521437235,983.3859853607938,2.8949762947568427,3.6996941246502804,347.79655907931954,0.7024390243902439,0.6875,0.8585858585858586,0.3170731707317073,50.228310502283115,50.22581830448034,50.232490773005665,50.0,0.5555555555555556,0.44622425629290613,7.768193328323316,6.94808333779651,0.48364449684008215,0.5165687141880072,20.887352835198456,21.586604151612544,0.4911826017357647,0.5088794570129975,15.754904072007822,16.035232160267924,1.210241712814651,0.7112359791276164,1.1678198716030828,1.1111599685031857,1.0154846898859529,1.7870804624970458,-0.7090711625039927,0.00021949004300758515,0.036168039684450044,1.2271437699960237,0.6628707927614634,1.2430064909505143,1.2568725206564164,0.7154249248510833,0.30151744022469895,-0.44550785552691774,0.0001895848794844351,0.015369094857001015,1.0261999444773213,1.5348490554430276,3.1597144150850607,1.101737530567952,1.8497724058181206,1.3716100600830763,2.0093273277455643,1.3429686706687003,1.6523793267434825,3.0904789018947088,0.7866784492176312,103.34397580238614
